date,service,lits_totaux,lits_occupes,taux_occupation
2024-04-15,Neurologie,180,145,0.808
2024-04-15,Maladies_infectieuses,126,87,0.696
2024-04-15,Pédiatrie,144,100,0.697
2024-04-15,Autres,261,208,0.799
2024-04-16,Réanimation,81,64,0.802
2024-04-16,Urgences,108,103,0.962
2024-04-16,Médecine,396,324,0.818
2024-04-16,Chirurgie,306,252,0.824
2024-04-16,Cardiologie,198,151,0.766
2024-04-16,Neurologie,180,140,0.783
2024-04-16,Maladies_infectieuses,126,90,0.719
2024-04-16,Pédiatrie,144,115,0.802
2024-04-16,Autres,261,202,0.775
2024-04-17,Réanimation,81,68,0.851
2024-04-17,Urgences,108,100,0.929
2024-04-17,Médecine,396,316,0.799
2024-04-17,Chirurgie,306,260,0.85
2024-04-17,Cardiologie,198,157,0.794
2024-04-17,Neurologie,180,138,0.768
2024-04-17,Maladies_infectieuses,126,87,0.693
2024-04-17,Pédiatrie,144,107,0.748
2024-04-17,Autres,261,207,0.795
2024-04-18,Réanimation,81,71,0.883
2024-04-18,Urgences,108,97,0.901
2024-04-18,Médecine,396,324,0.819
2024-04-18,Chirurgie,306,253,0.829
2024-04-18,Cardiologie,198,159,0.805
2024-04-18,Neurologie,180,136,0.756
2024-04-18,Maladies_infectieuses,126,83,0.664
2024-04-18,Pédiatrie,144,104,0.724
2024-04-18,Autres,261,195,0.748
2024-04-19,Réanimation,81,71,0.888
2024-04-19,Urgences,108,96,0.891
2024-04-19,Médecine,396,332,0.84
2024-04-19,Chirurgie,306,249,0.815
2024-04-19,Cardiologie,198,147,0.747
2024-04-19,Neurologie,180,145,0.808
2024-04-19,Maladies_infectieuses,126,90,0.72
2024-04-19,Pédiatrie,144,108,0.751
2024-04-19,Autres,261,207,0.796
2024-04-20,Réanimation,81,67,0.83
2024-04-20,Urgences,108,93,0.867
2024-04-20,Médecine,396,324,0.82
2024-04-20,Chirurgie,306,246,0.805
2024-04-20,Cardiologie,198,163,0.824
2024-04-20,Neurologie,180,140,0.781
2024-04-20,Maladies_infectieuses,126,88,0.7
2024-04-20,Pédiatrie,144,105,0.73
2024-04-20,Autres,261,204,0.784
2024-04-21,Réanimation,81,67,0.838
2024-04-21,Urgences,108,95,0.88
2024-04-21,Médecine,396,320,0.81
2024-04-21,Chirurgie,306,231,0.758
2024-04-21,Cardiologie,198,148,0.751
2024-04-21,Neurologie,180,141,0.785
2024-04-21,Maladies_infectieuses,126,87,0.696
2024-04-21,Pédiatrie,144,112,0.781
2024-04-21,Autres,261,193,0.74
2024-04-22,Réanimation,81,72,0.895
2024-04-22,Urgences,108,99,0.923
2024-04-22,Médecine,396,317,0.802
2024-04-22,Chirurgie,306,256,0.837
2024-04-22,Cardiologie,198,147,0.745
2024-04-22,Neurologie,180,143,0.795
2024-04-22,Maladies_infectieuses,126,85,0.679
2024-04-22,Pédiatrie,144,107,0.749
2024-04-22,Autres,261,202,0.777
2024-04-23,Réanimation,81,70,0.872
2024-04-23,Urgences,108,101,0.938
2024-04-23,Médecine,396,332,0.841
2024-04-23,Chirurgie,306,259,0.848
2024-04-23,Cardiologie,198,157,0.796
2024-04-23,Neurologie,180,137,0.766
2024-04-23,Maladies_infectieuses,126,83,0.663
2024-04-23,Pédiatrie,144,108,0.752
2024-04-23,Autres,261,195,0.749
2024-04-24,Réanimation,81,70,0.875
2024-04-24,Urgences,108,101,0.944
2024-04-24,Médecine,396,304,0.768
2024-04-24,Chirurgie,306,254,0.83
2024-04-24,Cardiologie,198,155,0.783
2024-04-24,Neurologie,180,140,0.778
2024-04-24,Maladies_infectieuses,126,85,0.679
2024-04-24,Pédiatrie,144,107,0.746
2024-04-24,Autres,261,195,0.75
2024-04-25,Réanimation,81,71,0.878
2024-04-25,Urgences,108,102,0.945
2024-04-25,Médecine,396,316,0.798
2024-04-25,Chirurgie,306,237,0.776
2024-04-25,Cardiologie,198,157,0.798
2024-04-25,Neurologie,180,145,0.808
2024-04-25,Maladies_infectieuses,126,88,0.7
2024-04-25,Pédiatrie,144,98,0.686
2024-04-25,Autres,261,200,0.77
2024-04-26,Réanimation,81,72,0.893
2024-04-26,Urgences,108,97,0.902
2024-04-26,Médecine,396,332,0.839
2024-04-26,Chirurgie,306,252,0.824
2024-04-26,Cardiologie,198,153,0.774
2024-04-26,Neurologie,180,144,0.804
2024-04-26,Maladies_infectieuses,126,95,0.756
2024-04-26,Pédiatrie,144,106,0.741
2024-04-26,Autres,261,201,0.771
2024-04-27,Réanimation,81,69,0.861
2024-04-27,Urgences,108,94,0.878
2024-04-27,Médecine,396,323,0.817
2024-04-27,Chirurgie,306,254,0.83
2024-04-27,Cardiologie,198,150,0.759
2024-04-27,Neurologie,180,137,0.766
2024-04-27,Maladies_infectieuses,126,83,0.665
2024-04-27,Pédiatrie,144,106,0.737
2024-04-27,Autres,261,213,0.819
2024-04-28,Réanimation,81,69,0.861
2024-04-28,Urgences,108,97,0.899
2024-04-28,Médecine,396,312,0.789
2024-04-28,Chirurgie,306,250,0.818
2024-04-28,Cardiologie,198,156,0.788
2024-04-28,Neurologie,180,137,0.763
2024-04-28,Maladies_infectieuses,126,87,0.694
2024-04-28,Pédiatrie,144,106,0.74
2024-04-28,Autres,261,197,0.756
2024-04-29,Réanimation,81,70,0.866
2024-04-29,Urgences,108,93,0.863
2024-04-29,Médecine,396,302,0.763
2024-04-29,Chirurgie,306,269,0.879
2024-04-29,Cardiologie,198,162,0.82
2024-04-29,Neurologie,180,143,0.797
2024-04-29,Maladies_infectieuses,126,91,0.727
2024-04-29,Pédiatrie,144,108,0.752
2024-04-29,Autres,261,208,0.8
2024-04-30,Réanimation,81,65,0.813
2024-04-30,Urgences,108,96,0.894
2024-04-30,Médecine,396,315,0.796
2024-04-30,Chirurgie,306,259,0.848
2024-04-30,Cardiologie,198,156,0.789
2024-04-30,Neurologie,180,139,0.777
2024-04-30,Maladies_infectieuses,126,87,0.692
2024-04-30,Pédiatrie,144,105,0.731
2024-04-30,Autres,261,204,0.783
2024-05-01,Réanimation,81,71,0.879
2024-05-01,Urgences,108,98,0.909
2024-05-01,Médecine,396,331,0.837
2024-05-01,Chirurgie,306,249,0.816
2024-05-01,Cardiologie,198,152,0.77
2024-05-01,Neurologie,180,145,0.806
2024-05-01,Maladies_infectieuses,126,85,0.679
2024-05-01,Pédiatrie,144,100,0.697
2024-05-01,Autres,261,199,0.766
2024-05-02,Réanimation,81,74,0.926
2024-05-02,Urgences,108,94,0.871
2024-05-02,Médecine,396,315,0.796
2024-05-02,Chirurgie,306,258,0.845
2024-05-02,Cardiologie,198,159,0.806
2024-05-02,Neurologie,180,136,0.758
2024-05-02,Maladies_infectieuses,126,90,0.72
2024-05-02,Pédiatrie,144,109,0.757
2024-05-02,Autres,261,200,0.77
2024-05-03,Réanimation,81,70,0.875
2024-05-03,Urgences,108,98,0.911
2024-05-03,Médecine,396,315,0.797
2024-05-03,Chirurgie,306,263,0.862
2024-05-03,Cardiologie,198,153,0.774
2024-05-03,Neurologie,180,138,0.768
2024-05-03,Maladies_infectieuses,126,90,0.719
2024-05-03,Pédiatrie,144,106,0.743
2024-05-03,Autres,261,203,0.781
2024-05-04,Réanimation,81,70,0.864
2024-05-04,Urgences,108,98,0.913
2024-05-04,Médecine,396,312,0.79
2024-05-04,Chirurgie,306,233,0.763
2024-05-04,Cardiologie,198,156,0.791
2024-05-04,Neurologie,180,143,0.797
2024-05-04,Maladies_infectieuses,126,88,0.7
2024-05-04,Pédiatrie,144,104,0.723
2024-05-04,Autres,261,196,0.752
2024-05-05,Réanimation,81,68,0.851
2024-05-05,Urgences,108,93,0.863
2024-05-05,Médecine,396,321,0.813
2024-05-05,Chirurgie,306,238,0.778
2024-05-05,Cardiologie,198,151,0.767
2024-05-05,Neurologie,180,145,0.806
2024-05-05,Maladies_infectieuses,126,81,0.646
2024-05-05,Pédiatrie,144,97,0.679
2024-05-05,Autres,261,193,0.741
2024-05-06,Réanimation,81,69,0.853
2024-05-06,Urgences,108,95,0.883
2024-05-06,Médecine,396,314,0.793
2024-05-06,Chirurgie,306,263,0.86
2024-05-06,Cardiologie,198,163,0.824
2024-05-06,Neurologie,180,137,0.764
2024-05-06,Maladies_infectieuses,126,86,0.686
2024-05-06,Pédiatrie,144,104,0.723
2024-05-06,Autres,261,198,0.762
2024-05-07,Réanimation,81,73,0.904
2024-05-07,Urgences,108,100,0.928
2024-05-07,Médecine,396,328,0.829
2024-05-07,Chirurgie,306,258,0.845
2024-05-07,Cardiologie,198,149,0.754
2024-05-07,Neurologie,180,135,0.751
2024-05-07,Maladies_infectieuses,126,89,0.713
2024-05-07,Pédiatrie,144,104,0.723
2024-05-07,Autres,261,208,0.799
2024-05-08,Réanimation,81,66,0.819
2024-05-08,Urgences,108,101,0.937
2024-05-08,Médecine,396,321,0.811
2024-05-08,Chirurgie,306,254,0.831
2024-05-08,Cardiologie,198,162,0.822
2024-05-08,Neurologie,180,148,0.824
2024-05-08,Maladies_infectieuses,126,85,0.676
2024-05-08,Pédiatrie,144,104,0.724
2024-05-08,Autres,261,204,0.784
2024-05-09,Réanimation,81,68,0.842
2024-05-09,Urgences,108,97,0.899
2024-05-09,Médecine,396,302,0.763
2024-05-09,Chirurgie,306,258,0.844
2024-05-09,Cardiologie,198,152,0.771
2024-05-09,Neurologie,180,139,0.775
2024-05-09,Maladies_infectieuses,126,90,0.714
2024-05-09,Pédiatrie,144,114,0.793
2024-05-09,Autres,261,201,0.772
2024-05-10,Réanimation,81,67,0.829
2024-05-10,Urgences,108,101,0.938
2024-05-10,Médecine,396,323,0.817
2024-05-10,Chirurgie,306,257,0.842
2024-05-10,Cardiologie,198,149,0.756
2024-05-10,Neurologie,180,136,0.756
2024-05-10,Maladies_infectieuses,126,83,0.665
2024-05-10,Pédiatrie,144,103,0.72
2024-05-10,Autres,261,202,0.776
2024-05-11,Réanimation,81,69,0.86
2024-05-11,Urgences,108,93,0.864
2024-05-11,Médecine,396,328,0.831
2024-05-11,Chirurgie,306,244,0.799
2024-05-11,Cardiologie,198,149,0.754
2024-05-11,Neurologie,180,140,0.78
2024-05-11,Maladies_infectieuses,126,84,0.673
2024-05-11,Pédiatrie,144,105,0.735
2024-05-11,Autres,261,190,0.728
2024-05-12,Réanimation,81,68,0.845
2024-05-12,Urgences,108,93,0.862
2024-05-12,Médecine,396,298,0.753
2024-05-12,Chirurgie,306,256,0.837
2024-05-12,Cardiologie,198,154,0.782
2024-05-12,Neurologie,180,136,0.757
2024-05-12,Maladies_infectieuses,126,83,0.662
2024-05-12,Pédiatrie,144,110,0.769
2024-05-12,Autres,261,190,0.731
2024-05-13,Réanimation,81,68,0.845
2024-05-13,Urgences,108,95,0.88
2024-05-13,Médecine,396,316,0.799
2024-05-13,Chirurgie,306,251,0.824
2024-05-13,Cardiologie,198,158,0.802
2024-05-13,Neurologie,180,139,0.778
2024-05-13,Maladies_infectieuses,126,93,0.744
2024-05-13,Pédiatrie,144,106,0.738
2024-05-13,Autres,261,198,0.761
2024-05-14,Réanimation,81,71,0.883
2024-05-14,Urgences,108,96,0.898
2024-05-14,Médecine,396,329,0.832
2024-05-14,Chirurgie,306,246,0.805
2024-05-14,Cardiologie,198,156,0.793
2024-05-14,Neurologie,180,138,0.772
2024-05-14,Maladies_infectieuses,126,85,0.675
2024-05-14,Pédiatrie,144,101,0.708
2024-05-14,Autres,261,192,0.739
2024-05-15,Réanimation,81,73,0.91
2024-05-15,Urgences,108,98,0.913
2024-05-15,Médecine,396,322,0.813
2024-05-15,Chirurgie,306,257,0.84
2024-05-15,Cardiologie,198,154,0.781
2024-05-15,Neurologie,180,141,0.785
2024-05-15,Maladies_infectieuses,126,87,0.692
2024-05-15,Pédiatrie,144,107,0.749
2024-05-15,Autres,261,207,0.794
2024-05-16,Réanimation,81,72,0.89
2024-05-16,Urgences,108,94,0.873
2024-05-16,Médecine,396,325,0.822
2024-05-16,Chirurgie,306,247,0.81
2024-05-16,Cardiologie,198,154,0.779
2024-05-16,Neurologie,180,134,0.746
2024-05-16,Maladies_infectieuses,126,91,0.726
2024-05-16,Pédiatrie,144,112,0.779
2024-05-16,Autres,261,209,0.803
2024-05-17,Réanimation,81,74,0.917
2024-05-17,Urgences,108,102,0.948
2024-05-17,Médecine,396,308,0.78
2024-05-17,Chirurgie,306,258,0.846
2024-05-17,Cardiologie,198,154,0.781
2024-05-17,Neurologie,180,138,0.769
2024-05-17,Maladies_infectieuses,126,92,0.731
2024-05-17,Pédiatrie,144,104,0.726
2024-05-17,Autres,261,199,0.765
2024-05-18,Réanimation,81,71,0.883
2024-05-18,Urgences,108,95,0.886
2024-05-18,Médecine,396,319,0.807
2024-05-18,Chirurgie,306,243,0.796
2024-05-18,Cardiologie,198,150,0.759
2024-05-18,Neurologie,180,144,0.803
2024-05-18,Maladies_infectieuses,126,87,0.695
2024-05-18,Pédiatrie,144,107,0.745
2024-05-18,Autres,261,196,0.754
2024-05-19,Réanimation,81,70,0.866
2024-05-19,Urgences,108,97,0.901
2024-05-19,Médecine,396,305,0.772
2024-05-19,Chirurgie,306,255,0.834
2024-05-19,Cardiologie,198,148,0.75
2024-05-19,Neurologie,180,137,0.764
2024-05-19,Maladies_infectieuses,126,84,0.67
2024-05-19,Pédiatrie,144,104,0.728
2024-05-19,Autres,261,193,0.74
2024-05-20,Réanimation,81,71,0.879
2024-05-20,Urgences,108,99,0.924
2024-05-20,Médecine,396,323,0.817
2024-05-20,Chirurgie,306,248,0.812
2024-05-20,Cardiologie,198,158,0.798
2024-05-20,Neurologie,180,139,0.776
2024-05-20,Maladies_infectieuses,126,89,0.709
2024-05-20,Pédiatrie,144,110,0.766
2024-05-20,Autres,261,196,0.753
2024-05-21,Réanimation,81,69,0.862
2024-05-21,Urgences,108,97,0.903
2024-05-21,Médecine,396,309,0.781
2024-05-21,Chirurgie,306,242,0.792
2024-05-21,Cardiologie,198,156,0.789
2024-05-21,Neurologie,180,144,0.802
2024-05-21,Maladies_infectieuses,126,89,0.71
2024-05-21,Pédiatrie,144,105,0.73
2024-05-21,Autres,261,212,0.815
2024-05-22,Réanimation,81,70,0.87
2024-05-22,Urgences,108,98,0.916
2024-05-22,Médecine,396,327,0.828
2024-05-22,Chirurgie,306,250,0.818
2024-05-22,Cardiologie,198,153,0.775
2024-05-22,Neurologie,180,139,0.776
2024-05-22,Maladies_infectieuses,126,85,0.681
2024-05-22,Pédiatrie,144,112,0.779
2024-05-22,Autres,261,212,0.812
2024-05-23,Réanimation,81,70,0.869
2024-05-23,Urgences,108,93,0.864
2024-05-23,Médecine,396,321,0.811
2024-05-23,Chirurgie,306,238,0.781
2024-05-23,Cardiologie,198,151,0.767
2024-05-23,Neurologie,180,138,0.767
2024-05-23,Maladies_infectieuses,126,93,0.744
2024-05-23,Pédiatrie,144,107,0.75
2024-05-23,Autres,261,210,0.805
2024-05-24,Réanimation,81,70,0.872
2024-05-24,Urgences,108,96,0.89
2024-05-24,Médecine,396,326,0.825
2024-05-24,Chirurgie,306,244,0.799
2024-05-24,Cardiologie,198,151,0.765
2024-05-24,Neurologie,180,142,0.794
2024-05-24,Maladies_infectieuses,126,87,0.694
2024-05-24,Pédiatrie,144,103,0.721
2024-05-24,Autres,261,215,0.824
2024-05-25,Réanimation,81,73,0.905
2024-05-25,Urgences,108,95,0.887
2024-05-25,Médecine,396,322,0.814
2024-05-25,Chirurgie,306,243,0.795
2024-05-25,Cardiologie,198,156,0.788
2024-05-25,Neurologie,180,133,0.742
2024-05-25,Maladies_infectieuses,126,84,0.671
2024-05-25,Pédiatrie,144,102,0.714
2024-05-25,Autres,261,199,0.764
2024-05-26,Réanimation,81,72,0.894
2024-05-26,Urgences,108,102,0.945
2024-05-26,Médecine,396,299,0.757
2024-05-26,Chirurgie,306,248,0.811
2024-05-26,Cardiologie,198,157,0.798
2024-05-26,Neurologie,180,139,0.776
2024-05-26,Maladies_infectieuses,126,81,0.646
2024-05-26,Pédiatrie,144,107,0.748
2024-05-26,Autres,261,202,0.776
2024-05-27,Réanimation,81,72,0.895
2024-05-27,Urgences,108,96,0.893
2024-05-27,Médecine,396,331,0.836
2024-05-27,Chirurgie,306,261,0.854
2024-05-27,Cardiologie,198,167,0.844
2024-05-27,Neurologie,180,135,0.753
2024-05-27,Maladies_infectieuses,126,86,0.684
2024-05-27,Pédiatrie,144,104,0.727
2024-05-27,Autres,261,214,0.823
2024-05-28,Réanimation,81,71,0.883
2024-05-28,Urgences,108,96,0.892
2024-05-28,Médecine,396,327,0.827
2024-05-28,Chirurgie,306,248,0.811
2024-05-28,Cardiologie,198,157,0.796
2024-05-28,Neurologie,180,140,0.779
2024-05-28,Maladies_infectieuses,126,88,0.704
2024-05-28,Pédiatrie,144,109,0.758
2024-05-28,Autres,261,207,0.796
2024-05-29,Réanimation,81,71,0.881
2024-05-29,Urgences,108,97,0.907
2024-05-29,Médecine,396,321,0.812
2024-05-29,Chirurgie,306,251,0.823
2024-05-29,Cardiologie,198,153,0.777
2024-05-29,Neurologie,180,142,0.793
2024-05-29,Maladies_infectieuses,126,92,0.734
2024-05-29,Pédiatrie,144,103,0.719
2024-05-29,Autres,261,196,0.754
2024-05-30,Réanimation,81,67,0.831
2024-05-30,Urgences,108,99,0.919
2024-05-30,Médecine,396,316,0.799
2024-05-30,Chirurgie,306,265,0.868
2024-05-30,Cardiologie,198,158,0.8
2024-05-30,Neurologie,180,142,0.79
2024-05-30,Maladies_infectieuses,126,84,0.67
2024-05-30,Pédiatrie,144,102,0.715
2024-05-30,Autres,261,196,0.752
2024-05-31,Réanimation,81,69,0.853
2024-05-31,Urgences,108,92,0.859
2024-05-31,Médecine,396,317,0.802
2024-05-31,Chirurgie,306,264,0.863
2024-05-31,Cardiologie,198,157,0.798
2024-05-31,Neurologie,180,136,0.759
2024-05-31,Maladies_infectieuses,126,91,0.725
2024-05-31,Pédiatrie,144,109,0.761
2024-05-31,Autres,261,204,0.784
2024-06-01,Réanimation,81,69,0.852
2024-06-01,Urgences,108,92,0.858
2024-06-01,Médecine,396,333,0.843
2024-06-01,Chirurgie,306,242,0.794
2024-06-01,Cardiologie,198,155,0.786
2024-06-01,Neurologie,180,133,0.744
2024-06-01,Maladies_infectieuses,126,87,0.691
2024-06-01,Pédiatrie,144,101,0.706
2024-06-01,Autres,261,198,0.759
2024-06-02,Réanimation,81,67,0.835
2024-06-02,Urgences,108,95,0.882
2024-06-02,Médecine,396,316,0.8
2024-06-02,Chirurgie,306,253,0.829
2024-06-02,Cardiologie,198,159,0.808
2024-06-02,Neurologie,180,145,0.809
2024-06-02,Maladies_infectieuses,126,83,0.66
2024-06-02,Pédiatrie,144,105,0.734
2024-06-02,Autres,261,198,0.76
2024-06-03,Réanimation,81,72,0.891
2024-06-03,Urgences,108,98,0.912
2024-06-03,Médecine,396,299,0.756
2024-06-03,Chirurgie,306,250,0.817
2024-06-03,Cardiologie,198,150,0.76
2024-06-03,Neurologie,180,136,0.759
2024-06-03,Maladies_infectieuses,126,89,0.707
2024-06-03,Pédiatrie,144,107,0.745
2024-06-03,Autres,261,211,0.81
2024-06-04,Réanimation,81,73,0.913
2024-06-04,Urgences,108,94,0.871
2024-06-04,Médecine,396,325,0.822
2024-06-04,Chirurgie,306,238,0.781
2024-06-04,Cardiologie,198,164,0.833
2024-06-04,Neurologie,180,141,0.788
2024-06-04,Maladies_infectieuses,126,89,0.714
2024-06-04,Pédiatrie,144,102,0.708
2024-06-04,Autres,261,205,0.788
2024-06-05,Réanimation,81,71,0.878
2024-06-05,Urgences,108,96,0.891
2024-06-05,Médecine,396,310,0.785
2024-06-05,Chirurgie,306,242,0.792
2024-06-05,Cardiologie,198,156,0.792
2024-06-05,Neurologie,180,127,0.709
2024-06-05,Maladies_infectieuses,126,90,0.716
2024-06-05,Pédiatrie,144,110,0.766
2024-06-05,Autres,261,195,0.75
2024-06-06,Réanimation,81,73,0.904
2024-06-06,Urgences,108,102,0.947
2024-06-06,Médecine,396,318,0.804
2024-06-06,Chirurgie,306,247,0.809
2024-06-06,Cardiologie,198,156,0.79
2024-06-06,Neurologie,180,135,0.755
2024-06-06,Maladies_infectieuses,126,91,0.727
2024-06-06,Pédiatrie,144,105,0.732
2024-06-06,Autres,261,208,0.8
2024-06-07,Réanimation,81,70,0.87
2024-06-07,Urgences,108,98,0.914
2024-06-07,Médecine,396,315,0.796
2024-06-07,Chirurgie,306,264,0.865
2024-06-07,Cardiologie,198,164,0.829
2024-06-07,Neurologie,180,136,0.761
2024-06-07,Maladies_infectieuses,126,86,0.683
2024-06-07,Pédiatrie,144,106,0.741
2024-06-07,Autres,261,199,0.766
2024-06-08,Réanimation,81,68,0.846
2024-06-08,Urgences,108,98,0.915
2024-06-08,Médecine,396,312,0.789
2024-06-08,Chirurgie,306,246,0.806
2024-06-08,Cardiologie,198,159,0.807
2024-06-08,Neurologie,180,138,0.771
2024-06-08,Maladies_infectieuses,126,90,0.722
2024-06-08,Pédiatrie,144,108,0.753
2024-06-08,Autres,261,199,0.764
2024-06-09,Réanimation,81,68,0.849
2024-06-09,Urgences,108,95,0.889
2024-06-09,Médecine,396,304,0.77
2024-06-09,Chirurgie,306,262,0.857
2024-06-09,Cardiologie,198,150,0.76
2024-06-09,Neurologie,180,136,0.758
2024-06-09,Maladies_infectieuses,126,89,0.711
2024-06-09,Pédiatrie,144,107,0.746
2024-06-09,Autres,261,192,0.738
2024-06-10,Réanimation,81,69,0.854
2024-06-10,Urgences,108,98,0.914
2024-06-10,Médecine,396,332,0.84
2024-06-10,Chirurgie,306,251,0.821
2024-06-10,Cardiologie,198,155,0.784
2024-06-10,Neurologie,180,140,0.779
2024-06-10,Maladies_infectieuses,126,89,0.713
2024-06-10,Pédiatrie,144,106,0.74
2024-06-10,Autres,261,205,0.789
2024-06-11,Réanimation,81,74,0.915
2024-06-11,Urgences,108,100,0.934
2024-06-11,Médecine,396,325,0.822
2024-06-11,Chirurgie,306,247,0.81
2024-06-11,Cardiologie,198,162,0.819
2024-06-11,Neurologie,180,144,0.804
2024-06-11,Maladies_infectieuses,126,87,0.694
2024-06-11,Pédiatrie,144,108,0.75
2024-06-11,Autres,261,200,0.768
2024-06-12,Réanimation,81,69,0.86
2024-06-12,Urgences,108,97,0.9
2024-06-12,Médecine,396,318,0.804
2024-06-12,Chirurgie,306,255,0.835
2024-06-12,Cardiologie,198,155,0.786
2024-06-12,Neurologie,180,134,0.75
2024-06-12,Maladies_infectieuses,126,93,0.739
2024-06-12,Pédiatrie,144,106,0.743
2024-06-12,Autres,261,209,0.802
2024-06-13,Réanimation,81,72,0.899
2024-06-13,Urgences,108,100,0.929
2024-06-13,Médecine,396,326,0.824
2024-06-13,Chirurgie,306,249,0.816
2024-06-13,Cardiologie,198,157,0.795
2024-06-13,Neurologie,180,145,0.811
2024-06-13,Maladies_infectieuses,126,87,0.698
2024-06-13,Pédiatrie,144,104,0.723
2024-06-13,Autres,261,195,0.751
2024-06-14,Réanimation,81,66,0.818
2024-06-14,Urgences,108,100,0.932
2024-06-14,Médecine,396,308,0.78
2024-06-14,Chirurgie,306,251,0.821
2024-06-14,Cardiologie,198,158,0.802
2024-06-14,Neurologie,180,135,0.752
2024-06-14,Maladies_infectieuses,126,88,0.699
2024-06-14,Pédiatrie,144,106,0.74
2024-06-14,Autres,261,206,0.793
2024-06-15,Réanimation,81,68,0.851
2024-06-15,Urgences,108,98,0.912
2024-06-15,Médecine,396,300,0.759
2024-06-15,Chirurgie,306,253,0.829
2024-06-15,Cardiologie,198,150,0.758
2024-06-15,Neurologie,180,139,0.774
2024-06-15,Maladies_infectieuses,126,86,0.689
2024-06-15,Pédiatrie,144,97,0.674
2024-06-15,Autres,261,202,0.774
2024-06-16,Réanimation,81,68,0.848
2024-06-16,Urgences,108,97,0.904
2024-06-16,Médecine,396,306,0.773
2024-06-16,Chirurgie,306,242,0.793
2024-06-16,Cardiologie,198,155,0.785
2024-06-16,Neurologie,180,142,0.79
2024-06-16,Maladies_infectieuses,126,83,0.661
2024-06-16,Pédiatrie,144,107,0.744
2024-06-16,Autres,261,198,0.761
2024-06-17,Réanimation,81,73,0.912
2024-06-17,Urgences,108,94,0.872
2024-06-17,Médecine,396,334,0.845
2024-06-17,Chirurgie,306,254,0.831
2024-06-17,Cardiologie,198,152,0.771
2024-06-17,Neurologie,180,143,0.8
2024-06-17,Maladies_infectieuses,126,87,0.698
2024-06-17,Pédiatrie,144,106,0.742
2024-06-17,Autres,261,209,0.802
2024-06-18,Réanimation,81,69,0.863
2024-06-18,Urgences,108,96,0.892
2024-06-18,Médecine,396,318,0.804
2024-06-18,Chirurgie,306,267,0.873
2024-06-18,Cardiologie,198,156,0.792
2024-06-18,Neurologie,180,140,0.78
2024-06-18,Maladies_infectieuses,126,85,0.68
2024-06-18,Pédiatrie,144,108,0.756
2024-06-18,Autres,261,201,0.771
2024-06-19,Réanimation,81,70,0.875
2024-06-19,Urgences,108,89,0.833
2024-06-19,Médecine,396,312,0.788
2024-06-19,Chirurgie,306,246,0.806
2024-06-19,Cardiologie,198,149,0.756
2024-06-19,Neurologie,180,140,0.783
2024-06-19,Maladies_infectieuses,126,87,0.695
2024-06-19,Pédiatrie,144,107,0.745
2024-06-19,Autres,261,193,0.742
2024-06-20,Réanimation,81,68,0.846
2024-06-20,Urgences,108,101,0.944
2024-06-20,Médecine,396,300,0.758
2024-06-20,Chirurgie,306,250,0.819
2024-06-20,Cardiologie,198,165,0.835
2024-06-20,Neurologie,180,139,0.773
2024-06-20,Maladies_infectieuses,126,89,0.708
2024-06-20,Pédiatrie,144,110,0.771
2024-06-20,Autres,261,192,0.737
2024-06-21,Réanimation,81,67,0.839
2024-06-21,Urgences,108,101,0.939
2024-06-21,Médecine,396,343,0.868
2024-06-21,Chirurgie,306,253,0.827
2024-06-21,Cardiologie,198,155,0.786
2024-06-21,Neurologie,180,141,0.785
2024-06-21,Maladies_infectieuses,126,90,0.719
2024-06-21,Pédiatrie,144,104,0.728
2024-06-21,Autres,261,194,0.746
2024-06-22,Réanimation,81,69,0.859
2024-06-22,Urgences,108,98,0.909
2024-06-22,Médecine,396,325,0.823
2024-06-22,Chirurgie,306,245,0.804
2024-06-22,Cardiologie,198,159,0.806
2024-06-22,Neurologie,180,137,0.763
2024-06-22,Maladies_infectieuses,126,87,0.697
2024-06-22,Pédiatrie,144,105,0.73
2024-06-22,Autres,261,192,0.738
2024-06-23,Réanimation,81,68,0.85
2024-06-23,Urgences,108,98,0.914
2024-06-23,Médecine,396,313,0.791
2024-06-23,Chirurgie,306,236,0.773
2024-06-23,Cardiologie,198,154,0.779
2024-06-23,Neurologie,180,136,0.761
2024-06-23,Maladies_infectieuses,126,83,0.659
2024-06-23,Pédiatrie,144,106,0.738
2024-06-23,Autres,261,207,0.796
2024-06-24,Réanimation,81,68,0.84
2024-06-24,Urgences,108,100,0.928
2024-06-24,Médecine,396,328,0.829
2024-06-24,Chirurgie,306,240,0.787
2024-06-24,Cardiologie,198,153,0.775
2024-06-24,Neurologie,180,143,0.796
2024-06-24,Maladies_infectieuses,126,90,0.717
2024-06-24,Pédiatrie,144,104,0.725
2024-06-24,Autres,261,200,0.769
2024-06-25,Réanimation,81,70,0.866
2024-06-25,Urgences,108,102,0.949
2024-06-25,Médecine,396,337,0.852
2024-06-25,Chirurgie,306,252,0.825
2024-06-25,Cardiologie,198,150,0.758
2024-06-25,Neurologie,180,140,0.779
2024-06-25,Maladies_infectieuses,126,86,0.684
2024-06-25,Pédiatrie,144,105,0.736
2024-06-25,Autres,261,199,0.764
2024-06-26,Réanimation,81,70,0.868
2024-06-26,Urgences,108,98,0.91
2024-06-26,Médecine,396,325,0.822
2024-06-26,Chirurgie,306,251,0.822
2024-06-26,Cardiologie,198,159,0.805
