date,service,lits_totaux,lits_occupes,taux_occupation
2024-11-30,Urgences_(Passage_court),121,108,0.895
2024-11-30,MSN_(Neuro/Psy),445,344,0.776
2024-11-30,Chirurgie,343,273,0.795
2024-11-30,Coeur_Metabolisme,223,179,0.808
2024-11-30,MSN_(Neuro/Psy),202,154,0.764
2024-11-30,Pôle_31_(Infectieux),142,92,0.652
2024-11-30,Gériatrie,162,123,0.759
2024-11-30,ORPHé_(Onco/Hémato),294,211,0.722
2024-12-01,PRAGUES_(Réa/Pneumo),91,77,0.852
2024-12-01,Urgences_(Passage_court),121,113,0.942
2024-12-01,MSN_(Neuro/Psy),445,365,0.821
2024-12-01,Chirurgie,343,287,0.84
2024-12-01,Coeur_Metabolisme,223,182,0.818
2024-12-01,MSN_(Neuro/Psy),202,167,0.829
2024-12-01,Pôle_31_(Infectieux),142,104,0.736
2024-12-01,Gériatrie,162,123,0.76
2024-12-01,ORPHé_(Onco/Hémato),294,238,0.812
2024-12-02,PRAGUES_(Réa/Pneumo),91,81,0.891
2024-12-02,Urgences_(Passage_court),121,116,0.961
2024-12-02,MSN_(Neuro/Psy),445,363,0.817
2024-12-02,Chirurgie,343,298,0.867
2024-12-02,Coeur_Metabolisme,223,179,0.807
2024-12-02,MSN_(Neuro/Psy),202,163,0.808
2024-12-02,Pôle_31_(Infectieux),142,105,0.74
2024-12-02,Gériatrie,162,120,0.744
2024-12-02,ORPHé_(Onco/Hémato),294,246,0.842
2024-12-03,PRAGUES_(Réa/Pneumo),91,81,0.894
2024-12-03,Urgences_(Passage_court),121,116,0.96
2024-12-03,MSN_(Neuro/Psy),445,365,0.822
2024-12-03,Chirurgie,343,294,0.855
2024-12-03,Coeur_Metabolisme,223,176,0.797
2024-12-03,MSN_(Neuro/Psy),202,156,0.777
2024-12-03,Pôle_31_(Infectieux),142,98,0.691
2024-12-03,Gériatrie,162,127,0.787
2024-12-03,ORPHé_(Onco/Hémato),294,240,0.816
2024-12-04,PRAGUES_(Réa/Pneumo),91,83,0.916
2024-12-04,Urgences_(Passage_court),121,111,0.92
2024-12-04,MSN_(Neuro/Psy),445,360,0.812
2024-12-04,Chirurgie,343,310,0.899
2024-12-04,Coeur_Metabolisme,223,187,0.842
2024-12-04,MSN_(Neuro/Psy),202,164,0.815
2024-12-04,Pôle_31_(Infectieux),142,102,0.724
2024-12-04,Gériatrie,162,120,0.746
2024-12-04,ORPHé_(Onco/Hémato),294,244,0.834
2024-12-05,PRAGUES_(Réa/Pneumo),91,82,0.904
2024-12-05,Urgences_(Passage_court),121,119,0.982
2024-12-05,MSN_(Neuro/Psy),445,364,0.82
2024-12-05,Chirurgie,343,302,0.88
2024-12-05,Coeur_Metabolisme,223,173,0.778
2024-12-05,MSN_(Neuro/Psy),202,166,0.825
2024-12-05,Pôle_31_(Infectieux),142,108,0.769
2024-12-05,Gériatrie,162,121,0.751
2024-12-05,ORPHé_(Onco/Hémato),294,244,0.834
2024-12-06,PRAGUES_(Réa/Pneumo),91,81,0.897
2024-12-06,Urgences_(Passage_court),121,119,0.99
2024-12-06,MSN_(Neuro/Psy),445,373,0.839
2024-12-06,Chirurgie,343,296,0.861
2024-12-06,Coeur_Metabolisme,223,197,0.886
2024-12-06,MSN_(Neuro/Psy),202,169,0.838
2024-12-06,Pôle_31_(Infectieux),142,104,0.732
2024-12-06,Gériatrie,162,124,0.767
2024-12-06,ORPHé_(Onco/Hémato),294,228,0.78
2024-12-07,PRAGUES_(Réa/Pneumo),91,78,0.865
2024-12-07,Urgences_(Passage_court),121,110,0.914
2024-12-07,MSN_(Neuro/Psy),445,361,0.814
2024-12-07,Chirurgie,343,287,0.839
2024-12-07,Coeur_Metabolisme,223,172,0.775
2024-12-07,MSN_(Neuro/Psy),202,162,0.802
2024-12-07,Pôle_31_(Infectieux),142,101,0.718
2024-12-07,Gériatrie,162,125,0.774
2024-12-07,ORPHé_(Onco/Hémato),294,223,0.759
2024-12-08,PRAGUES_(Réa/Pneumo),91,81,0.891
2024-12-08,Urgences_(Passage_court),121,113,0.938
2024-12-08,MSN_(Neuro/Psy),445,355,0.799
2024-12-08,Chirurgie,343,284,0.827
2024-12-08,Coeur_Metabolisme,223,183,0.824
2024-12-08,MSN_(Neuro/Psy),202,166,0.826
2024-12-08,Pôle_31_(Infectieux),142,102,0.725
2024-12-08,Gériatrie,162,120,0.746
2024-12-08,ORPHé_(Onco/Hémato),294,228,0.781
2024-12-09,PRAGUES_(Réa/Pneumo),91,81,0.901
2024-12-09,Urgences_(Passage_court),121,116,0.961
2024-12-09,MSN_(Neuro/Psy),445,382,0.86
2024-12-09,Chirurgie,343,301,0.877
2024-12-09,Coeur_Metabolisme,223,190,0.857
2024-12-09,MSN_(Neuro/Psy),202,169,0.839
2024-12-09,Pôle_31_(Infectieux),142,104,0.735
2024-12-09,Gériatrie,162,127,0.79
2024-12-09,ORPHé_(Onco/Hémato),294,233,0.8
2024-12-10,PRAGUES_(Réa/Pneumo),91,83,0.926
2024-12-10,Urgences_(Passage_court),121,108,0.898
2024-12-10,MSN_(Neuro/Psy),445,383,0.863
2024-12-10,Chirurgie,343,286,0.835
2024-12-10,Coeur_Metabolisme,223,184,0.833
2024-12-10,MSN_(Neuro/Psy),202,170,0.841
2024-12-10,Pôle_31_(Infectieux),142,105,0.74
2024-12-10,Gériatrie,162,124,0.77
2024-12-10,ORPHé_(Onco/Hémato),294,237,0.809
2024-12-11,PRAGUES_(Réa/Pneumo),91,83,0.926
2024-12-11,Urgences_(Passage_court),121,111,0.925
2024-12-11,MSN_(Neuro/Psy),445,371,0.834
2024-12-11,Chirurgie,343,306,0.894
2024-12-11,Coeur_Metabolisme,223,182,0.82
2024-12-11,MSN_(Neuro/Psy),202,165,0.818
2024-12-11,Pôle_31_(Infectieux),142,108,0.764
2024-12-11,Gériatrie,162,125,0.774
2024-12-11,ORPHé_(Onco/Hémato),294,226,0.773
2024-12-12,PRAGUES_(Réa/Pneumo),91,82,0.91
2024-12-12,Urgences_(Passage_court),121,113,0.94
2024-12-12,MSN_(Neuro/Psy),445,387,0.869
2024-12-12,Chirurgie,343,287,0.839
2024-12-12,Coeur_Metabolisme,223,184,0.831
2024-12-12,MSN_(Neuro/Psy),202,167,0.83
2024-12-12,Pôle_31_(Infectieux),142,105,0.74
2024-12-12,Gériatrie,162,125,0.772
2024-12-12,ORPHé_(Onco/Hémato),294,212,0.725
2024-12-13,PRAGUES_(Réa/Pneumo),91,85,0.936
2024-12-13,Urgences_(Passage_court),121,118,0.973
2024-12-13,MSN_(Neuro/Psy),445,395,0.89
2024-12-13,Chirurgie,343,310,0.899
2024-12-13,Coeur_Metabolisme,223,177,0.802
2024-12-13,MSN_(Neuro/Psy),202,162,0.805
2024-12-13,Pôle_31_(Infectieux),142,102,0.728
2024-12-13,Gériatrie,162,132,0.824
2024-12-13,ORPHé_(Onco/Hémato),294,246,0.841
2024-12-14,PRAGUES_(Réa/Pneumo),91,78,0.875
2024-12-14,Urgences_(Passage_court),121,113,0.944
2024-12-14,MSN_(Neuro/Psy),445,387,0.87
2024-12-14,Chirurgie,343,300,0.875
2024-12-14,Coeur_Metabolisme,223,177,0.801
2024-12-14,MSN_(Neuro/Psy),202,163,0.808
2024-12-14,Pôle_31_(Infectieux),142,99,0.704
2024-12-14,Gériatrie,162,121,0.755
2024-12-14,ORPHé_(Onco/Hémato),294,229,0.785
2024-12-15,PRAGUES_(Réa/Pneumo),91,77,0.853
2024-12-15,Urgences_(Passage_court),121,114,0.947
2024-12-15,MSN_(Neuro/Psy),445,371,0.835
2024-12-15,Chirurgie,343,302,0.879
2024-12-15,Coeur_Metabolisme,223,173,0.78
2024-12-15,MSN_(Neuro/Psy),202,169,0.836
2024-12-15,Pôle_31_(Infectieux),142,102,0.725
2024-12-15,Gériatrie,162,129,0.8
2024-12-15,ORPHé_(Onco/Hémato),294,228,0.78
2024-12-16,PRAGUES_(Réa/Pneumo),91,82,0.91
2024-12-16,Urgences_(Passage_court),121,119,0.99
2024-12-16,MSN_(Neuro/Psy),445,378,0.853
2024-12-16,Chirurgie,343,313,0.911
2024-12-16,Coeur_Metabolisme,223,181,0.815
2024-12-16,MSN_(Neuro/Psy),202,170,0.844
2024-12-16,Pôle_31_(Infectieux),142,109,0.772
2024-12-16,Gériatrie,162,117,0.729
2024-12-16,ORPHé_(Onco/Hémato),294,244,0.833
2024-12-17,PRAGUES_(Réa/Pneumo),91,83,0.914
2024-12-17,Urgences_(Passage_court),121,117,0.963
2024-12-17,MSN_(Neuro/Psy),445,370,0.832
2024-12-17,Chirurgie,343,296,0.862
2024-12-17,Coeur_Metabolisme,223,180,0.811
2024-12-17,MSN_(Neuro/Psy),202,162,0.804
2024-12-17,Pôle_31_(Infectieux),142,105,0.744
2024-12-17,Gériatrie,162,127,0.788
2024-12-17,ORPHé_(Onco/Hémato),294,231,0.792
2024-12-18,PRAGUES_(Réa/Pneumo),91,85,0.936
2024-12-18,Urgences_(Passage_court),121,111,0.922
2024-12-18,MSN_(Neuro/Psy),445,375,0.844
2024-12-18,Chirurgie,343,310,0.9
2024-12-18,Coeur_Metabolisme,223,177,0.801
2024-12-18,MSN_(Neuro/Psy),202,160,0.789
2024-12-18,Pôle_31_(Infectieux),142,96,0.688
2024-12-18,Gériatrie,162,127,0.787
2024-12-18,ORPHé_(Onco/Hémato),294,240,0.818
2024-12-19,PRAGUES_(Réa/Pneumo),91,86,0.94
2024-12-19,Urgences_(Passage_court),121,116,0.962
2024-12-19,MSN_(Neuro/Psy),445,378,0.852
2024-12-19,Chirurgie,343,292,0.849
2024-12-19,Coeur_Metabolisme,223,191,0.859
2024-12-19,MSN_(Neuro/Psy),202,165,0.818
2024-12-19,Pôle_31_(Infectieux),142,99,0.706
2024-12-19,Gériatrie,162,136,0.844
2024-12-19,ORPHé_(Onco/Hémato),294,237,0.811
2024-12-20,PRAGUES_(Réa/Pneumo),91,86,0.939
2024-12-20,Urgences_(Passage_court),121,116,0.963
2024-12-20,MSN_(Neuro/Psy),445,374,0.843
2024-12-20,Chirurgie,343,307,0.898
2024-12-20,Coeur_Metabolisme,223,186,0.834
2024-12-20,MSN_(Neuro/Psy),202,164,0.812
2024-12-20,Pôle_31_(Infectieux),142,105,0.738
2024-12-20,Gériatrie,162,126,0.779
2024-12-20,ORPHé_(Onco/Hémato),294,243,0.83
2024-12-21,PRAGUES_(Réa/Pneumo),91,80,0.883
2024-12-21,Urgences_(Passage_court),121,110,0.914
2024-12-21,MSN_(Neuro/Psy),445,360,0.812
2024-12-21,Chirurgie,343,292,0.849
2024-12-21,Coeur_Metabolisme,223,182,0.819
2024-12-21,MSN_(Neuro/Psy),202,163,0.81
2024-12-21,Pôle_31_(Infectieux),142,107,0.762
2024-12-21,Gériatrie,162,121,0.754
2024-12-21,ORPHé_(Onco/Hémato),294,241,0.822
2024-12-22,PRAGUES_(Réa/Pneumo),91,78,0.868
2024-12-22,Urgences_(Passage_court),121,110,0.912
2024-12-22,MSN_(Neuro/Psy),445,351,0.788
2024-12-22,Chirurgie,343,294,0.853
2024-12-22,Coeur_Metabolisme,223,189,0.849
2024-12-22,MSN_(Neuro/Psy),202,162,0.8
2024-12-22,Pôle_31_(Infectieux),142,101,0.719
2024-12-22,Gériatrie,162,123,0.76
2024-12-22,ORPHé_(Onco/Hémato),294,228,0.779
2024-12-23,PRAGUES_(Réa/Pneumo),91,86,0.94
2024-12-23,Urgences_(Passage_court),121,117,0.972
2024-12-23,MSN_(Neuro/Psy),445,387,0.869
2024-12-23,Chirurgie,343,307,0.896
2024-12-23,Coeur_Metabolisme,223,186,0.837
2024-12-23,MSN_(Neuro/Psy),202,172,0.853
2024-12-23,Pôle_31_(Infectieux),142,108,0.763
2024-12-23,Gériatrie,162,127,0.79
2024-12-23,ORPHé_(Onco/Hémato),294,218,0.747
2024-12-24,PRAGUES_(Réa/Pneumo),91,83,0.923
2024-12-24,Urgences_(Passage_court),121,119,0.99
2024-12-24,MSN_(Neuro/Psy),445,365,0.823
2024-12-24,Chirurgie,343,304,0.886
2024-12-24,Coeur_Metabolisme,223,186,0.837
2024-12-24,MSN_(Neuro/Psy),202,172,0.855
2024-12-24,Pôle_31_(Infectieux),142,100,0.71
2024-12-24,Gériatrie,162,125,0.774
2024-12-24,ORPHé_(Onco/Hémato),294,251,0.861
2024-12-25,PRAGUES_(Réa/Pneumo),91,86,0.941
2024-12-25,Urgences_(Passage_court),121,116,0.959
2024-12-25,MSN_(Neuro/Psy),445,363,0.816
2024-12-25,Chirurgie,343,315,0.918
2024-12-25,Coeur_Metabolisme,223,182,0.82
2024-12-25,MSN_(Neuro/Psy),202,156,0.777
2024-12-25,Pôle_31_(Infectieux),142,104,0.737
2024-12-25,Gériatrie,162,119,0.742
2024-12-25,ORPHé_(Onco/Hémato),294,241,0.823
2024-12-26,PRAGUES_(Réa/Pneumo),91,81,0.901
2024-12-26,Urgences_(Passage_court),121,119,0.99
2024-12-26,MSN_(Neuro/Psy),445,381,0.858
2024-12-26,Chirurgie,343,296,0.86
2024-12-26,Coeur_Metabolisme,223,176,0.793
2024-12-26,MSN_(Neuro/Psy),202,161,0.798
2024-12-26,Pôle_31_(Infectieux),142,101,0.717
2024-12-26,Gériatrie,162,131,0.813
2024-12-26,ORPHé_(Onco/Hémato),294,227,0.775
2024-12-27,PRAGUES_(Réa/Pneumo),91,81,0.892
2024-12-27,Urgences_(Passage_court),121,109,0.906
2024-12-27,MSN_(Neuro/Psy),445,393,0.886
2024-12-27,Chirurgie,343,304,0.888
2024-12-27,Coeur_Metabolisme,223,172,0.777
2024-12-27,MSN_(Neuro/Psy),202,163,0.809
2024-12-27,Pôle_31_(Infectieux),142,105,0.741
2024-12-27,Gériatrie,162,128,0.794
2024-12-27,ORPHé_(Onco/Hémato),294,238,0.816
2024-12-28,PRAGUES_(Réa/Pneumo),91,83,0.916
2024-12-28,Urgences_(Passage_court),121,114,0.945
2024-12-28,MSN_(Neuro/Psy),445,370,0.833
2024-12-28,Chirurgie,343,275,0.8
2024-12-28,Coeur_Metabolisme,223,184,0.832
2024-12-28,MSN_(Neuro/Psy),202,164,0.814
2024-12-28,Pôle_31_(Infectieux),142,99,0.704
2024-12-28,Gériatrie,162,120,0.749
2024-12-28,ORPHé_(Onco/Hémato),294,238,0.815
2024-12-29,PRAGUES_(Réa/Pneumo),91,81,0.892
2024-12-29,Urgences_(Passage_court),121,112,0.934
2024-12-29,MSN_(Neuro/Psy),445,401,0.904
2024-12-29,Chirurgie,343,289,0.845
2024-12-29,Coeur_Metabolisme,223,189,0.851
2024-12-29,MSN_(Neuro/Psy),202,172,0.854
2024-12-29,Pôle_31_(Infectieux),142,104,0.733
2024-12-29,Gériatrie,162,125,0.774
2024-12-29,ORPHé_(Onco/Hémato),294,225,0.768
2024-12-30,PRAGUES_(Réa/Pneumo),91,81,0.897
2024-12-30,Urgences_(Passage_court),121,113,0.943
2024-12-30,MSN_(Neuro/Psy),445,371,0.834
2024-12-30,Chirurgie,343,296,0.862
2024-12-30,Coeur_Metabolisme,223,173,0.781
2024-12-30,MSN_(Neuro/Psy),202,167,0.828
2024-12-30,Pôle_31_(Infectieux),142,105,0.741
2024-12-30,Gériatrie,162,120,0.745
2024-12-30,ORPHé_(Onco/Hémato),294,225,0.77
2024-12-31,PRAGUES_(Réa/Pneumo),91,82,0.906
2024-12-31,Urgences_(Passage_court),121,113,0.942
2024-12-31,MSN_(Neuro/Psy),445,390,0.878
2024-12-31,Chirurgie,343,289,0.843
2024-12-31,Coeur_Metabolisme,223,181,0.815
2024-12-31,MSN_(Neuro/Psy),202,165,0.82
2024-12-31,Pôle_31_(Infectieux),142,105,0.738
2024-12-31,Gériatrie,162,117,0.729
2024-12-31,ORPHé_(Onco/Hémato),294,240,0.816
2025-01-01,PRAGUES_(Réa/Pneumo),91,75,0.832
2025-01-01,Urgences_(Passage_court),121,116,0.954
2025-01-01,MSN_(Neuro/Psy),445,370,0.831
2025-01-01,Chirurgie,343,292,0.849
2025-01-01,Coeur_Metabolisme,223,199,0.898
2025-01-01,MSN_(Neuro/Psy),202,169,0.837
2025-01-01,Pôle_31_(Infectieux),142,104,0.731
2025-01-01,Gériatrie,162,127,0.786
2025-01-01,ORPHé_(Onco/Hémato),294,228,0.778
2025-01-02,PRAGUES_(Réa/Pneumo),91,77,0.855
2025-01-02,Urgences_(Passage_court),121,111,0.92
2025-01-02,MSN_(Neuro/Psy),445,392,0.883
2025-01-02,Chirurgie,343,304,0.888
2025-01-02,Coeur_Metabolisme,223,180,0.81
2025-01-02,MSN_(Neuro/Psy),202,156,0.774
2025-01-02,Pôle_31_(Infectieux),142,105,0.742
2025-01-02,Gériatrie,162,125,0.773
2025-01-02,ORPHé_(Onco/Hémato),294,233,0.799
2025-01-03,PRAGUES_(Réa/Pneumo),91,81,0.892
2025-01-03,Urgences_(Passage_court),121,118,0.977
2025-01-03,MSN_(Neuro/Psy),445,355,0.799
2025-01-03,Chirurgie,343,306,0.892
2025-01-03,Coeur_Metabolisme,223,191,0.862
2025-01-03,MSN_(Neuro/Psy),202,164,0.812
2025-01-03,Pôle_31_(Infectieux),142,107,0.757
2025-01-03,Gériatrie,162,129,0.805
2025-01-03,ORPHé_(Onco/Hémato),294,231,0.793
2025-01-04,PRAGUES_(Réa/Pneumo),91,83,0.914
2025-01-04,Urgences_(Passage_court),121,118,0.979
2025-01-04,MSN_(Neuro/Psy),445,377,0.849
2025-01-04,Chirurgie,343,286,0.836
2025-01-04,Coeur_Metabolisme,223,186,0.833
2025-01-04,MSN_(Neuro/Psy),202,156,0.777
2025-01-04,Pôle_31_(Infectieux),142,102,0.725
2025-01-04,Gériatrie,162,118,0.732
2025-01-04,ORPHé_(Onco/Hémato),294,243,0.83
2025-01-05,PRAGUES_(Réa/Pneumo),91,82,0.905
2025-01-05,Urgences_(Passage_court),121,113,0.942
2025-01-05,MSN_(Neuro/Psy),445,361,0.815
2025-01-05,Chirurgie,343,295,0.858
2025-01-05,Coeur_Metabolisme,223,180,0.808
2025-01-05,MSN_(Neuro/Psy),202,163,0.811
2025-01-05,Pôle_31_(Infectieux),142,101,0.722
2025-01-05,Gériatrie,162,119,0.737
2025-01-05,ORPHé_(Onco/Hémato),294,237,0.812
2025-01-06,PRAGUES_(Réa/Pneumo),91,88,0.975
2025-01-06,Urgences_(Passage_court),121,117,0.965
2025-01-06,MSN_(Neuro/Psy),445,375,0.844
2025-01-06,Chirurgie,343,284,0.828
2025-01-06,Coeur_Metabolisme,223,184,0.832
2025-01-06,MSN_(Neuro/Psy),202,164,0.813
2025-01-06,Pôle_31_(Infectieux),142,100,0.707
2025-01-06,Gériatrie,162,120,0.745
2025-01-06,ORPHé_(Onco/Hémato),294,232,0.794
2025-01-07,PRAGUES_(Réa/Pneumo),91,82,0.911
2025-01-07,Urgences_(Passage_court),121,114,0.95
2025-01-07,MSN_(Neuro/Psy),445,367,0.825
2025-01-07,Chirurgie,343,293,0.85
2025-01-07,Coeur_Metabolisme,223,191,0.862
2025-01-07,MSN_(Neuro/Psy),202,161,0.796
2025-01-07,Pôle_31_(Infectieux),142,98,0.698
2025-01-07,Gériatrie,162,126,0.779
2025-01-07,ORPHé_(Onco/Hémato),294,232,0.794
2025-01-08,PRAGUES_(Réa/Pneumo),91,80,0.889
2025-01-08,Urgences_(Passage_court),121,119,0.99
2025-01-08,MSN_(Neuro/Psy),445,383,0.861
2025-01-08,Chirurgie,343,294,0.853
2025-01-08,Coeur_Metabolisme,223,188,0.845
2025-01-08,MSN_(Neuro/Psy),202,155,0.772
2025-01-08,Pôle_31_(Infectieux),142,102,0.722
2025-01-08,Gériatrie,162,127,0.788
2025-01-08,ORPHé_(Onco/Hémato),294,223,0.759
2025-01-09,PRAGUES_(Réa/Pneumo),91,82,0.911
2025-01-09,Urgences_(Passage_court),121,119,0.99
2025-01-09,MSN_(Neuro/Psy),445,378,0.853
2025-01-09,Chirurgie,343,292,0.847
2025-01-09,Coeur_Metabolisme,223,188,0.844
2025-01-09,MSN_(Neuro/Psy),202,165,0.821
2025-01-09,Pôle_31_(Infectieux),142,109,0.776
2025-01-09,Gériatrie,162,126,0.781
2025-01-09,ORPHé_(Onco/Hémato),294,245,0.835
2025-01-10,PRAGUES_(Réa/Pneumo),91,86,0.945
2025-01-10,Urgences_(Passage_court),121,117,0.971
2025-01-10,MSN_(Neuro/Psy),445,389,0.874
2025-01-10,Chirurgie,343,305,0.891
2025-01-10,Coeur_Metabolisme,223,181,0.813
2025-01-10,MSN_(Neuro/Psy),202,172,0.854
2025-01-10,Pôle_31_(Infectieux),142,104,0.734
2025-01-10,Gériatrie,162,119,0.743
2025-01-10,ORPHé_(Onco/Hémato),294,237,0.81
2025-01-11,PRAGUES_(Réa/Pneumo),91,81,0.893
2025-01-11,Urgences_(Passage_court),121,119,0.99
2025-01-11,MSN_(Neuro/Psy),445,374,0.843
2025-01-11,Chirurgie,343,296,0.862
2025-01-11,Coeur_Metabolisme,223,183,0.825
2025-01-11,MSN_(Neuro/Psy),202,166,0.824
2025-01-11,Pôle_31_(Infectieux),142,100,0.711
2025-01-11,Gériatrie,162,119,0.739
2025-01-11,ORPHé_(Onco/Hémato),294,236,0.808
2025-01-12,PRAGUES_(Réa/Pneumo),91,85,0.934
2025-01-12,Urgences_(Passage_court),121,112,0.927
2025-01-12,MSN_(Neuro/Psy),445,375,0.844
2025-01-12,Chirurgie,343,283,0.826
2025-01-12,Coeur_Metabolisme,223,184,0.829
2025-01-12,MSN_(Neuro/Psy),202,157,0.78
2025-01-12,Pôle_31_(Infectieux),142,105,0.739
2025-01-12,Gériatrie,162,125,0.777
2025-01-12,ORPHé_(Onco/Hémato),294,224,0.765
2025-01-13,PRAGUES_(Réa/Pneumo),91,85,0.926
2025-01-13,Urgences_(Passage_court),121,114,0.947
2025-01-13,MSN_(Neuro/Psy),445,378,0.853
2025-01-13,Chirurgie,343,304,0.888
2025-01-13,Coeur_Metabolisme,223,187,0.84
2025-01-13,MSN_(Neuro/Psy),202,160,0.793
2025-01-13,Pôle_31_(Infectieux),142,107,0.756
2025-01-13,Gériatrie,162,121,0.753
2025-01-13,ORPHé_(Onco/Hémato),294,241,0.821
2025-01-14,PRAGUES_(Réa/Pneumo),91,88,0.971
2025-01-14,Urgences_(Passage_court),121,112,0.928
2025-01-14,MSN_(Neuro/Psy),445,371,0.835
2025-01-14,Chirurgie,343,304,0.888
2025-01-14,Coeur_Metabolisme,223,182,0.822
2025-01-14,MSN_(Neuro/Psy),202,165,0.818
2025-01-14,Pôle_31_(Infectieux),142,105,0.739
2025-01-14,Gériatrie,162,130,0.812
2025-01-14,ORPHé_(Onco/Hémato),294,227,0.777
2025-01-15,PRAGUES_(Réa/Pneumo),91,76,0.847
2025-01-15,Urgences_(Passage_court),121,116,0.961
2025-01-15,MSN_(Neuro/Psy),445,368,0.826
2025-01-15,Chirurgie,343,307,0.896
2025-01-15,Coeur_Metabolisme,223,175,0.792
2025-01-15,MSN_(Neuro/Psy),202,171,0.846
2025-01-15,Pôle_31_(Infectieux),142,100,0.714
2025-01-15,Gériatrie,162,126,0.782
2025-01-15,ORPHé_(Onco/Hémato),294,230,0.786
2025-01-16,PRAGUES_(Réa/Pneumo),91,87,0.957
2025-01-16,Urgences_(Passage_court),121,109,0.899
2025-01-16,MSN_(Neuro/Psy),445,359,0.81
2025-01-16,Chirurgie,343,296,0.859
2025-01-16,Coeur_Metabolisme,223,182,0.823
2025-01-16,MSN_(Neuro/Psy),202,175,0.867
2025-01-16,Pôle_31_(Infectieux),142,104,0.733
2025-01-16,Gériatrie,162,125,0.772
2025-01-16,ORPHé_(Onco/Hémato),294,240,0.819
2025-01-17,PRAGUES_(Réa/Pneumo),91,80,0.886
2025-01-17,Urgences_(Passage_court),121,114,0.954
2025-01-17,MSN_(Neuro/Psy),445,372,0.836
2025-01-17,Chirurgie,343,318,0.925
2025-01-17,Coeur_Metabolisme,223,180,0.813
2025-01-17,MSN_(Neuro/Psy),202,167,0.832
2025-01-17,Pôle_31_(Infectieux),142,100,0.713
2025-01-17,Gériatrie,162,124,0.769
2025-01-17,ORPHé_(Onco/Hémato),294,235,0.802
2025-01-18,PRAGUES_(Réa/Pneumo),91,80,0.887
2025-01-18,Urgences_(Passage_court),121,111,0.924
2025-01-18,MSN_(Neuro/Psy),445,365,0.821
2025-01-18,Chirurgie,343,288,0.843
2025-01-18,Coeur_Metabolisme,223,186,0.835
2025-01-18,MSN_(Neuro/Psy),202,157,0.778
2025-01-18,Pôle_31_(Infectieux),142,100,0.707
2025-01-18,Gériatrie,162,124,0.768
2025-01-18,ORPHé_(Onco/Hémato),294,236,0.806
2025-01-19,PRAGUES_(Réa/Pneumo),91,77,0.86
2025-01-19,Urgences_(Passage_court),121,118,0.973
2025-01-19,MSN_(Neuro/Psy),445,359,0.809
2025-01-19,Chirurgie,343,293,0.852
2025-01-19,Coeur_Metabolisme,223,181,0.818
2025-01-19,MSN_(Neuro/Psy),202,155,0.767
2025-01-19,Pôle_31_(Infectieux),142,106,0.749
2025-01-19,Gériatrie,162,125,0.773
2025-01-19,ORPHé_(Onco/Hémato),294,240,0.817
2025-01-20,PRAGUES_(Réa/Pneumo),91,82,0.909
2025-01-20,Urgences_(Passage_court),121,113,0.942
2025-01-20,MSN_(Neuro/Psy),445,389,0.875
2025-01-20,Chirurgie,343,297,0.865
2025-01-20,Coeur_Metabolisme,223,183,0.824
2025-01-20,MSN_(Neuro/Psy),202,162,0.802
2025-01-20,Pôle_31_(Infectieux),142,101,0.721
2025-01-20,Gériatrie,162,123,0.763
2025-01-20,ORPHé_(Onco/Hémato),294,237,0.812
2025-01-21,PRAGUES_(Réa/Pneumo),91,81,0.891
2025-01-21,Urgences_(Passage_court),121,118,0.973
2025-01-21,MSN_(Neuro/Psy),445,399,0.898
2025-01-21,Chirurgie,343,302,0.881
2025-01-21,Coeur_Metabolisme,223,184,0.83
2025-01-21,MSN_(Neuro/Psy),202,169,0.837
2025-01-21,Pôle_31_(Infectieux),142,104,0.732
2025-01-21,Gériatrie,162,126,0.78
2025-01-21,ORPHé_(Onco/Hémato),294,230,0.787
2025-01-22,PRAGUES_(Réa/Pneumo),91,85,0.931
2025-01-22,Urgences_(Passage_court),121,113,0.935
2025-01-22,MSN_(Neuro/Psy),445,377,0.849
2025-01-22,Chirurgie,343,298,0.869
2025-01-22,Coeur_Metabolisme,223,184,0.829
2025-01-22,MSN_(Neuro/Psy),202,162,0.802
2025-01-22,Pôle_31_(Infectieux),142,108,0.767
2025-01-22,Gériatrie,162,127,0.79
2025-01-22,ORPHé_(Onco/Hémato),294,238,0.814
2025-01-23,PRAGUES_(Réa/Pneumo),91,82,0.909
2025-01-23,Urgences_(Passage_court),121,116,0.957
2025-01-23,MSN_(Neuro/Psy),445,378,0.853
2025-01-23,Chirurgie,343,306,0.892
2025-01-23,Coeur_Metabolisme,223,175,0.791
2025-01-23,MSN_(Neuro/Psy),202,165,0.818
2025-01-23,Pôle_31_(Infectieux),142,108,0.768
2025-01-23,Gériatrie,162,124,0.767
2025-01-23,ORPHé_(Onco/Hémato),294,238,0.816
2025-01-24,PRAGUES_(Réa/Pneumo),91,88,0.965
2025-01-24,Urgences_(Passage_court),121,114,0.949
2025-01-24,MSN_(Neuro/Psy),445,390,0.878
2025-01-24,Chirurgie,343,289,0.845
2025-01-24,Coeur_Metabolisme,223,182,0.82
2025-01-24,MSN_(Neuro/Psy),202,169,0.837
2025-01-24,Pôle_31_(Infectieux),142,105,0.745
2025-01-24,Gériatrie,162,129,0.8
2025-01-24,ORPHé_(Onco/Hémato),294,240,0.82
2025-01-25,PRAGUES_(Réa/Pneumo),91,86,0.942
2025-01-25,Urgences_(Passage_court),121,110,0.916
