date,service,equipement,quantite_totale,en_service,disponible,taux_utilisation
2024-02-27,Chirurgie,Échos,25,15,10,0.638
2024-02-27,Chirurgie,Défibrillateurs,20,11,9,0.599
2024-02-27,Chirurgie,Respirateurs,10,6,4,0.629
2024-02-27,Imagerie,IRM,5,4,1,0.963
2024-02-27,Imagerie,Scanners,4,3,1,0.855
2024-02-27,Imagerie,Échos,15,10,5,0.676
2024-02-27,Urgences,Moniteurs,25,21,4,0.841
2024-02-27,Urgences,Perfuseurs,35,26,9,0.768
2024-02-27,Urgences,Défibrillateurs,15,9,6,0.62
2024-02-28,Réanimation,Respirateurs,120,96,24,0.806
2024-02-28,Réanimation,Moniteurs,90,86,4,0.958
2024-02-28,Réanimation,Perfuseurs,100,88,12,0.885
2024-02-28,Réanimation,Défibrillateurs,25,16,9,0.663
2024-02-28,Réanimation,Ventilateurs_NIV,80,73,7,0.921
2024-02-28,Réanimation,Échos,10,8,2,0.812
2024-02-28,Médecine,Moniteurs,180,140,40,0.782
2024-02-28,Médecine,Perfuseurs,450,349,101,0.776
2024-02-28,Médecine,Échos,30,21,9,0.71
2024-02-28,Médecine,Défibrillateurs,20,12,8,0.642
2024-02-28,Médecine,Respirateurs,20,13,7,0.668
2024-02-28,Chirurgie,Moniteurs,60,48,12,0.807
2024-02-28,Chirurgie,Perfuseurs,250,176,74,0.708
2024-02-28,Chirurgie,Échos,25,18,7,0.736
2024-02-28,Chirurgie,Défibrillateurs,20,13,7,0.674
2024-02-28,Chirurgie,Respirateurs,10,6,4,0.651
2024-02-28,Imagerie,IRM,5,4,1,0.846
2024-02-28,Imagerie,Scanners,4,3,1,0.855
2024-02-28,Imagerie,Échos,15,10,5,0.693
2024-02-28,Urgences,Moniteurs,25,20,5,0.824
2024-02-28,Urgences,Perfuseurs,35,27,8,0.772
2024-02-28,Urgences,Défibrillateurs,15,8,7,0.588
2024-02-29,Réanimation,Respirateurs,120,89,31,0.743
2024-02-29,Réanimation,Moniteurs,90,79,11,0.885
2024-02-29,Réanimation,Perfuseurs,100,98,2,0.98
2024-02-29,Réanimation,Défibrillateurs,25,16,9,0.674
2024-02-29,Réanimation,Ventilateurs_NIV,80,68,12,0.86
2024-02-29,Réanimation,Échos,10,7,3,0.796
2024-02-29,Médecine,Moniteurs,180,134,46,0.75
2024-02-29,Médecine,Perfuseurs,450,337,113,0.75
2024-02-29,Médecine,Échos,30,19,11,0.664
2024-02-29,Médecine,Défibrillateurs,20,11,9,0.585
2024-02-29,Médecine,Respirateurs,20,13,7,0.666
2024-02-29,Chirurgie,Moniteurs,60,49,11,0.827
2024-02-29,Chirurgie,Perfuseurs,250,169,81,0.678
2024-02-29,Chirurgie,Échos,25,16,9,0.679
2024-02-29,Chirurgie,Défibrillateurs,20,11,9,0.573
2024-02-29,Chirurgie,Respirateurs,10,6,4,0.612
2024-02-29,Imagerie,IRM,5,4,1,0.951
2024-02-29,Imagerie,Scanners,4,3,1,0.882
2024-02-29,Imagerie,Échos,15,11,4,0.771
2024-02-29,Urgences,Moniteurs,25,19,6,0.789
2024-02-29,Urgences,Perfuseurs,35,26,9,0.756
2024-02-29,Urgences,Défibrillateurs,15,9,6,0.615
2024-03-01,Réanimation,Respirateurs,120,73,47,0.612
2024-03-01,Réanimation,Moniteurs,90,72,18,0.801
2024-03-01,Réanimation,Perfuseurs,100,71,29,0.711
2024-03-01,Réanimation,Défibrillateurs,25,13,12,0.555
2024-03-01,Réanimation,Ventilateurs_NIV,80,58,22,0.727
2024-03-01,Réanimation,Échos,10,7,3,0.758
2024-03-01,Médecine,Moniteurs,180,137,43,0.764
2024-03-01,Médecine,Perfuseurs,450,351,99,0.782
2024-03-01,Médecine,Échos,30,19,11,0.646
2024-03-01,Médecine,Défibrillateurs,20,11,9,0.574
2024-03-01,Médecine,Respirateurs,20,12,8,0.624
2024-03-01,Chirurgie,Moniteurs,60,49,11,0.824
2024-03-01,Chirurgie,Perfuseurs,250,186,64,0.748
2024-03-01,Chirurgie,Échos,25,17,8,0.681
2024-03-01,Chirurgie,Défibrillateurs,20,11,9,0.587
2024-03-01,Chirurgie,Respirateurs,10,6,4,0.646
2024-03-01,Imagerie,IRM,5,4,1,0.954
2024-03-01,Imagerie,Scanners,4,3,1,0.847
2024-03-01,Imagerie,Échos,15,11,4,0.742
2024-03-01,Urgences,Moniteurs,25,19,6,0.776
2024-03-01,Urgences,Perfuseurs,35,25,10,0.733
2024-03-01,Urgences,Défibrillateurs,15,8,7,0.58
2024-03-02,Réanimation,Respirateurs,120,75,45,0.631
2024-03-02,Réanimation,Moniteurs,90,76,14,0.854
2024-03-02,Réanimation,Perfuseurs,100,75,25,0.752
2024-03-02,Réanimation,Défibrillateurs,25,15,10,0.619
2024-03-02,Réanimation,Ventilateurs_NIV,80,56,24,0.706
2024-03-02,Réanimation,Échos,10,6,4,0.689
2024-03-02,Médecine,Moniteurs,180,141,39,0.788
2024-03-02,Médecine,Perfuseurs,450,330,120,0.734
2024-03-02,Médecine,Échos,30,21,9,0.733
2024-03-02,Médecine,Défibrillateurs,20,12,8,0.605
2024-03-02,Médecine,Respirateurs,20,13,7,0.672
2024-03-02,Chirurgie,Moniteurs,60,47,13,0.795
2024-03-02,Chirurgie,Perfuseurs,250,184,66,0.737
2024-03-02,Chirurgie,Échos,25,16,9,0.668
2024-03-02,Chirurgie,Défibrillateurs,20,11,9,0.588
2024-03-02,Chirurgie,Respirateurs,10,6,4,0.629
2024-03-02,Imagerie,IRM,5,4,1,0.903
2024-03-02,Imagerie,Scanners,4,3,1,0.894
2024-03-02,Imagerie,Échos,15,9,6,0.646
2024-03-02,Urgences,Moniteurs,25,19,6,0.77
2024-03-02,Urgences,Perfuseurs,35,26,9,0.745
2024-03-02,Urgences,Défibrillateurs,15,9,6,0.615
2024-03-03,Réanimation,Respirateurs,120,72,48,0.603
2024-03-03,Réanimation,Moniteurs,90,70,20,0.781
2024-03-03,Réanimation,Perfuseurs,100,73,27,0.736
2024-03-03,Réanimation,Défibrillateurs,25,15,10,0.602
2024-03-03,Réanimation,Ventilateurs_NIV,80,64,16,0.806
2024-03-03,Réanimation,Échos,10,6,4,0.654
2024-03-03,Médecine,Moniteurs,180,136,44,0.76
2024-03-03,Médecine,Perfuseurs,450,317,133,0.706
2024-03-03,Médecine,Échos,30,21,9,0.719
2024-03-03,Médecine,Défibrillateurs,20,12,8,0.618
2024-03-03,Médecine,Respirateurs,20,13,7,0.65
2024-03-03,Chirurgie,Moniteurs,60,47,13,0.794
2024-03-03,Chirurgie,Perfuseurs,250,176,74,0.707
2024-03-03,Chirurgie,Échos,25,16,9,0.675
2024-03-03,Chirurgie,Défibrillateurs,20,12,8,0.636
2024-03-03,Chirurgie,Respirateurs,10,6,4,0.626
2024-03-03,Imagerie,IRM,5,4,1,0.967
2024-03-03,Imagerie,Scanners,4,3,1,0.884
2024-03-03,Imagerie,Échos,15,9,6,0.616
2024-03-03,Urgences,Moniteurs,25,19,6,0.761
2024-03-03,Urgences,Perfuseurs,35,26,9,0.765
2024-03-03,Urgences,Défibrillateurs,15,8,7,0.598
2024-03-04,Réanimation,Respirateurs,120,75,45,0.632
2024-03-04,Réanimation,Moniteurs,90,76,14,0.853
2024-03-04,Réanimation,Perfuseurs,100,75,25,0.752
2024-03-04,Réanimation,Défibrillateurs,25,16,9,0.645
2024-03-04,Réanimation,Ventilateurs_NIV,80,57,23,0.722
2024-03-04,Réanimation,Échos,10,7,3,0.771
2024-03-04,Médecine,Moniteurs,180,141,39,0.786
2024-03-04,Médecine,Perfuseurs,450,314,136,0.699
2024-03-04,Médecine,Échos,30,19,11,0.644
2024-03-04,Médecine,Défibrillateurs,20,12,8,0.6
2024-03-04,Médecine,Respirateurs,20,13,7,0.68
2024-03-04,Chirurgie,Moniteurs,60,56,4,0.936
2024-03-04,Chirurgie,Perfuseurs,250,197,53,0.791
2024-03-04,Chirurgie,Échos,25,17,8,0.685
2024-03-04,Chirurgie,Défibrillateurs,20,12,8,0.611
2024-03-04,Chirurgie,Respirateurs,10,6,4,0.616
2024-03-04,Imagerie,IRM,5,4,1,0.98
2024-03-04,Imagerie,Scanners,4,3,1,0.908
2024-03-04,Imagerie,Échos,15,9,6,0.663
2024-03-04,Urgences,Moniteurs,25,19,6,0.794
2024-03-04,Urgences,Perfuseurs,35,28,7,0.802
2024-03-04,Urgences,Défibrillateurs,15,9,6,0.611
2024-03-05,Réanimation,Respirateurs,120,71,49,0.598
2024-03-05,Réanimation,Moniteurs,90,69,21,0.773
2024-03-05,Réanimation,Perfuseurs,100,74,26,0.744
2024-03-05,Réanimation,Défibrillateurs,25,15,10,0.639
2024-03-05,Réanimation,Ventilateurs_NIV,80,57,23,0.717
2024-03-05,Réanimation,Échos,10,7,3,0.702
2024-03-05,Médecine,Moniteurs,180,135,45,0.752
2024-03-05,Médecine,Perfuseurs,450,344,106,0.766
2024-03-05,Médecine,Échos,30,21,9,0.701
2024-03-05,Médecine,Défibrillateurs,20,11,9,0.591
2024-03-05,Médecine,Respirateurs,20,12,8,0.627
2024-03-05,Chirurgie,Moniteurs,60,46,14,0.778
2024-03-05,Chirurgie,Perfuseurs,250,204,46,0.817
2024-03-05,Chirurgie,Échos,25,17,8,0.681
2024-03-05,Chirurgie,Défibrillateurs,20,12,8,0.611
2024-03-05,Chirurgie,Respirateurs,10,7,3,0.704
2024-03-05,Imagerie,IRM,5,4,1,0.979
2024-03-05,Imagerie,Scanners,4,3,1,0.914
2024-03-05,Imagerie,Échos,15,10,5,0.716
2024-03-05,Urgences,Moniteurs,25,18,7,0.727
2024-03-05,Urgences,Perfuseurs,35,26,9,0.744
2024-03-05,Urgences,Défibrillateurs,15,9,6,0.6
2024-03-06,Réanimation,Respirateurs,120,73,47,0.612
2024-03-06,Réanimation,Moniteurs,90,70,20,0.783
2024-03-06,Réanimation,Perfuseurs,100,73,27,0.731
2024-03-06,Réanimation,Défibrillateurs,25,15,10,0.638
2024-03-06,Réanimation,Ventilateurs_NIV,80,60,20,0.762
2024-03-06,Réanimation,Échos,10,6,4,0.677
2024-03-06,Médecine,Moniteurs,180,132,48,0.739
2024-03-06,Médecine,Perfuseurs,450,336,114,0.749
2024-03-06,Médecine,Échos,30,20,10,0.695
2024-03-06,Médecine,Défibrillateurs,20,11,9,0.588
2024-03-06,Médecine,Respirateurs,20,12,8,0.65
2024-03-06,Chirurgie,Moniteurs,60,46,14,0.777
2024-03-06,Chirurgie,Perfuseurs,250,180,70,0.724
2024-03-06,Chirurgie,Échos,25,17,8,0.69
2024-03-06,Chirurgie,Défibrillateurs,20,11,9,0.573
2024-03-06,Chirurgie,Respirateurs,10,6,4,0.626
2024-03-06,Imagerie,IRM,5,4,1,0.906
2024-03-06,Imagerie,Scanners,4,3,1,0.871
2024-03-06,Imagerie,Échos,15,9,6,0.653
2024-03-06,Urgences,Moniteurs,25,20,5,0.818
2024-03-06,Urgences,Perfuseurs,35,27,8,0.775
2024-03-06,Urgences,Défibrillateurs,15,9,6,0.627
2024-03-07,Réanimation,Respirateurs,120,79,41,0.661
2024-03-07,Réanimation,Moniteurs,90,76,14,0.849
2024-03-07,Réanimation,Perfuseurs,100,79,21,0.797
2024-03-07,Réanimation,Défibrillateurs,25,16,9,0.659
2024-03-07,Réanimation,Ventilateurs_NIV,80,57,23,0.721
2024-03-07,Réanimation,Échos,10,7,3,0.709
2024-03-07,Médecine,Moniteurs,180,140,40,0.779
2024-03-07,Médecine,Perfuseurs,450,347,103,0.773
2024-03-07,Médecine,Échos,30,22,8,0.744
2024-03-07,Médecine,Défibrillateurs,20,12,8,0.607
2024-03-07,Médecine,Respirateurs,20,12,8,0.632
2024-03-07,Chirurgie,Moniteurs,60,44,16,0.741
2024-03-07,Chirurgie,Perfuseurs,250,184,66,0.737
2024-03-07,Chirurgie,Échos,25,17,8,0.686
2024-03-07,Chirurgie,Défibrillateurs,20,12,8,0.622
2024-03-07,Chirurgie,Respirateurs,10,6,4,0.643
2024-03-07,Imagerie,IRM,5,4,1,0.928
2024-03-07,Imagerie,Scanners,4,3,1,0.932
2024-03-07,Imagerie,Échos,15,10,5,0.677
2024-03-07,Urgences,Moniteurs,25,20,5,0.804
2024-03-07,Urgences,Perfuseurs,35,26,9,0.761
2024-03-07,Urgences,Défibrillateurs,15,9,6,0.603
2024-03-08,Réanimation,Respirateurs,120,76,44,0.64
2024-03-08,Réanimation,Moniteurs,90,74,16,0.827
2024-03-08,Réanimation,Perfuseurs,100,68,32,0.687
2024-03-08,Réanimation,Défibrillateurs,25,13,12,0.548
2024-03-08,Réanimation,Ventilateurs_NIV,80,57,23,0.714
2024-03-08,Réanimation,Échos,10,7,3,0.754
2024-03-08,Médecine,Moniteurs,180,149,31,0.83
2024-03-08,Médecine,Perfuseurs,450,343,107,0.763
2024-03-08,Médecine,Échos,30,20,10,0.679
2024-03-08,Médecine,Défibrillateurs,20,13,7,0.672
2024-03-08,Médecine,Respirateurs,20,13,7,0.652
2024-03-08,Chirurgie,Moniteurs,60,43,17,0.728
2024-03-08,Chirurgie,Perfuseurs,250,202,48,0.808
2024-03-08,Chirurgie,Échos,25,15,10,0.63
2024-03-08,Chirurgie,Défibrillateurs,20,12,8,0.633
2024-03-08,Chirurgie,Respirateurs,10,6,4,0.654
2024-03-08,Imagerie,IRM,5,4,1,0.98
2024-03-08,Imagerie,Scanners,4,3,1,0.901
2024-03-08,Imagerie,Échos,15,10,5,0.669
2024-03-08,Urgences,Moniteurs,25,20,5,0.801
2024-03-08,Urgences,Perfuseurs,35,26,9,0.761
2024-03-08,Urgences,Défibrillateurs,15,8,7,0.576
2024-03-09,Réanimation,Respirateurs,120,83,37,0.696
2024-03-09,Réanimation,Moniteurs,90,72,18,0.809
2024-03-09,Réanimation,Perfuseurs,100,74,26,0.748
2024-03-09,Réanimation,Défibrillateurs,25,14,11,0.583
2024-03-09,Réanimation,Ventilateurs_NIV,80,63,17,0.793
2024-03-09,Réanimation,Échos,10,7,3,0.728
2024-03-09,Médecine,Moniteurs,180,142,38,0.792
2024-03-09,Médecine,Perfuseurs,450,356,94,0.792
2024-03-09,Médecine,Échos,30,21,9,0.709
2024-03-09,Médecine,Défibrillateurs,20,11,9,0.578
2024-03-09,Médecine,Respirateurs,20,13,7,0.65
2024-03-09,Chirurgie,Moniteurs,60,50,10,0.842
2024-03-09,Chirurgie,Perfuseurs,250,184,66,0.737
2024-03-09,Chirurgie,Échos,25,18,7,0.733
2024-03-09,Chirurgie,Défibrillateurs,20,11,9,0.592
2024-03-09,Chirurgie,Respirateurs,10,5,5,0.595
2024-03-09,Imagerie,IRM,5,4,1,0.98
2024-03-09,Imagerie,Scanners,4,3,1,0.86
2024-03-09,Imagerie,Échos,15,10,5,0.716
2024-03-09,Urgences,Moniteurs,25,19,6,0.793
2024-03-09,Urgences,Perfuseurs,35,26,9,0.764
2024-03-09,Urgences,Défibrillateurs,15,8,7,0.597
2024-03-10,Réanimation,Respirateurs,120,76,44,0.636
2024-03-10,Réanimation,Moniteurs,90,73,17,0.813
2024-03-10,Réanimation,Perfuseurs,100,77,23,0.778
2024-03-10,Réanimation,Défibrillateurs,25,14,11,0.566
2024-03-10,Réanimation,Ventilateurs_NIV,80,58,22,0.737
2024-03-10,Réanimation,Échos,10,7,3,0.736
2024-03-10,Médecine,Moniteurs,180,137,43,0.767
2024-03-10,Médecine,Perfuseurs,450,301,149,0.669
2024-03-10,Médecine,Échos,30,19,11,0.651
2024-03-10,Médecine,Défibrillateurs,20,11,9,0.567
2024-03-10,Médecine,Respirateurs,20,13,7,0.654
2024-03-10,Chirurgie,Moniteurs,60,50,10,0.834
2024-03-10,Chirurgie,Perfuseurs,250,174,76,0.697
2024-03-10,Chirurgie,Échos,25,18,7,0.734
2024-03-10,Chirurgie,Défibrillateurs,20,12,8,0.629
2024-03-10,Chirurgie,Respirateurs,10,5,5,0.589
2024-03-10,Imagerie,IRM,5,4,1,0.948
2024-03-10,Imagerie,Scanners,4,3,1,0.919
2024-03-10,Imagerie,Échos,15,10,5,0.73
2024-03-10,Urgences,Moniteurs,25,22,3,0.914
2024-03-10,Urgences,Perfuseurs,35,25,10,0.743
2024-03-10,Urgences,Défibrillateurs,15,9,6,0.615
2024-03-11,Réanimation,Respirateurs,120,76,44,0.633
2024-03-11,Réanimation,Moniteurs,90,72,18,0.81
2024-03-11,Réanimation,Perfuseurs,100,71,29,0.717
2024-03-11,Réanimation,Défibrillateurs,25,16,9,0.648
2024-03-11,Réanimation,Ventilateurs_NIV,80,57,23,0.717
2024-03-11,Réanimation,Échos,10,7,3,0.719
2024-03-11,Médecine,Moniteurs,180,142,38,0.793
2024-03-11,Médecine,Perfuseurs,450,322,128,0.716
2024-03-11,Médecine,Échos,30,22,8,0.742
2024-03-11,Médecine,Défibrillateurs,20,11,9,0.574
2024-03-11,Médecine,Respirateurs,20,12,8,0.624
2024-03-11,Chirurgie,Moniteurs,60,46,14,0.768
2024-03-11,Chirurgie,Perfuseurs,250,169,81,0.679
2024-03-11,Chirurgie,Échos,25,16,9,0.67
2024-03-11,Chirurgie,Défibrillateurs,20,10,10,0.545
2024-03-11,Chirurgie,Respirateurs,10,7,3,0.704
2024-03-11,Imagerie,IRM,5,4,1,0.848
2024-03-11,Imagerie,Scanners,4,3,1,0.936
2024-03-11,Imagerie,Échos,15,11,4,0.749
2024-03-11,Urgences,Moniteurs,25,19,6,0.784
2024-03-11,Urgences,Perfuseurs,35,26,9,0.768
2024-03-11,Urgences,Défibrillateurs,15,9,6,0.641
2024-03-12,Réanimation,Respirateurs,120,72,48,0.604
2024-03-12,Réanimation,Moniteurs,90,69,21,0.777
2024-03-12,Réanimation,Perfuseurs,100,74,26,0.745
2024-03-12,Réanimation,Défibrillateurs,25,15,10,0.627
2024-03-12,Réanimation,Ventilateurs_NIV,80,63,17,0.798
2024-03-12,Réanimation,Échos,10,7,3,0.711
2024-03-12,Médecine,Moniteurs,180,130,50,0.727
2024-03-12,Médecine,Perfuseurs,450,323,127,0.718
2024-03-12,Médecine,Échos,30,20,10,0.699
2024-03-12,Médecine,Défibrillateurs,20,10,10,0.54
2024-03-12,Médecine,Respirateurs,20,12,8,0.619
2024-03-12,Chirurgie,Moniteurs,60,50,10,0.846
2024-03-12,Chirurgie,Perfuseurs,250,201,49,0.806
2024-03-12,Chirurgie,Échos,25,17,8,0.716
2024-03-12,Chirurgie,Défibrillateurs,20,11,9,0.576
2024-03-12,Chirurgie,Respirateurs,10,5,5,0.6
2024-03-12,Imagerie,IRM,5,4,1,0.957
2024-03-12,Imagerie,Scanners,4,3,1,0.873
2024-03-12,Imagerie,Échos,15,9,6,0.662
2024-03-12,Urgences,Moniteurs,25,22,3,0.897
2024-03-12,Urgences,Perfuseurs,35,23,12,0.681
2024-03-12,Urgences,Défibrillateurs,15,8,7,0.573
2024-03-13,Réanimation,Respirateurs,120,73,47,0.616
2024-03-13,Réanimation,Moniteurs,90,65,25,0.732
2024-03-13,Réanimation,Perfuseurs,100,82,18,0.823
2024-03-13,Réanimation,Défibrillateurs,25,15,10,0.604
2024-03-13,Réanimation,Ventilateurs_NIV,80,59,21,0.749
2024-03-13,Réanimation,Échos,10,6,4,0.692
2024-03-13,Médecine,Moniteurs,180,148,32,0.827
2024-03-13,Médecine,Perfuseurs,450,344,106,0.764
2024-03-13,Médecine,Échos,30,21,9,0.706
2024-03-13,Médecine,Défibrillateurs,20,11,9,0.583
2024-03-13,Médecine,Respirateurs,20,13,7,0.664
2024-03-13,Chirurgie,Moniteurs,60,40,20,0.673
2024-03-13,Chirurgie,Perfuseurs,250,184,66,0.74
2024-03-13,Chirurgie,Échos,25,16,9,0.661
2024-03-13,Chirurgie,Défibrillateurs,20,12,8,0.6
2024-03-13,Chirurgie,Respirateurs,10,6,4,0.646
2024-03-13,Imagerie,IRM,5,4,1,0.903
2024-03-13,Imagerie,Scanners,4,3,1,0.876
2024-03-13,Imagerie,Échos,15,11,4,0.759
2024-03-13,Urgences,Moniteurs,25,20,5,0.814
2024-03-13,Urgences,Perfuseurs,35,24,11,0.694
2024-03-13,Urgences,Défibrillateurs,15,9,6,0.615
2024-03-14,Réanimation,Respirateurs,120,73,47,0.614
2024-03-14,Réanimation,Moniteurs,90,73,17,0.814
2024-03-14,Réanimation,Perfuseurs,100,77,23,0.774
2024-03-14,Réanimation,Défibrillateurs,25,15,10,0.621
2024-03-14,Réanimation,Ventilateurs_NIV,80,60,20,0.756
2024-03-14,Réanimation,Échos,10,6,4,0.68
2024-03-14,Médecine,Moniteurs,180,144,36,0.803
2024-03-14,Médecine,Perfuseurs,450,355,95,0.789
2024-03-14,Médecine,Échos,30,20,10,0.681
2024-03-14,Médecine,Défibrillateurs,20,11,9,0.571
2024-03-14,Médecine,Respirateurs,20,13,7,0.65
2024-03-14,Chirurgie,Moniteurs,60,49,11,0.82
2024-03-14,Chirurgie,Perfuseurs,250,198,52,0.795
2024-03-14,Chirurgie,Échos,25,17,8,0.719
2024-03-14,Chirurgie,Défibrillateurs,20,11,9,0.597
2024-03-14,Chirurgie,Respirateurs,10,6,4,0.652
2024-03-14,Imagerie,IRM,5,4,1,0.937
2024-03-14,Imagerie,Scanners,4,3,1,0.923
2024-03-14,Imagerie,Échos,15,11,4,0.756
2024-03-14,Urgences,Moniteurs,25,18,7,0.757
2024-03-14,Urgences,Perfuseurs,35,26,9,0.761
2024-03-14,Urgences,Défibrillateurs,15,9,6,0.607
2024-03-15,Réanimation,Respirateurs,120,79,41,0.666
2024-03-15,Réanimation,Moniteurs,90,66,24,0.739
2024-03-15,Réanimation,Perfuseurs,100,75,25,0.756
2024-03-15,Réanimation,Défibrillateurs,25,14,11,0.576
2024-03-15,Réanimation,Ventilateurs_NIV,80,56,24,0.701
2024-03-15,Réanimation,Échos,10,7,3,0.704
2024-03-15,Médecine,Moniteurs,180,153,27,0.854
2024-03-15,Médecine,Perfuseurs,450,328,122,0.731
2024-03-15,Médecine,Échos,30,20,10,0.697
2024-03-15,Médecine,Défibrillateurs,20,11,9,0.585
2024-03-15,Médecine,Respirateurs,20,13,7,0.654
2024-03-15,Chirurgie,Moniteurs,60,47,13,0.791
2024-03-15,Chirurgie,Perfuseurs,250,196,54,0.788
2024-03-15,Chirurgie,Échos,25,16,9,0.652
2024-03-15,Chirurgie,Défibrillateurs,20,12,8,0.617
2024-03-15,Chirurgie,Respirateurs,10,6,4,0.649
2024-03-15,Imagerie,IRM,5,4,1,0.905
2024-03-15,Imagerie,Scanners,4,3,1,0.859
2024-03-15,Imagerie,Échos,15,10,5,0.677
2024-03-15,Urgences,Moniteurs,25,19,6,0.799
2024-03-15,Urgences,Perfuseurs,35,26,9,0.752
2024-03-15,Urgences,Défibrillateurs,15,8,7,0.536
2024-03-16,Réanimation,Respirateurs,120,78,42,0.656
2024-03-16,Réanimation,Moniteurs,90,72,18,0.809
2024-03-16,Réanimation,Perfuseurs,100,73,27,0.733
2024-03-16,Réanimation,Défibrillateurs,25,14,11,0.578
2024-03-16,Réanimation,Ventilateurs_NIV,80,55,25,0.694
2024-03-16,Réanimation,Échos,10,7,3,0.755
2024-03-16,Médecine,Moniteurs,180,156,24,0.872
2024-03-16,Médecine,Perfuseurs,450,317,133,0.706
2024-03-16,Médecine,Échos,30,23,7,0.78
2024-03-16,Médecine,Défibrillateurs,20,12,8,0.61
2024-03-16,Médecine,Respirateurs,20,13,7,0.663
2024-03-16,Chirurgie,Moniteurs,60,50,10,0.842
2024-03-16,Chirurgie,Perfuseurs,250,189,61,0.758
2024-03-16,Chirurgie,Échos,25,17,8,0.704
2024-03-16,Chirurgie,Défibrillateurs,20,11,9,0.58
2024-03-16,Chirurgie,Respirateurs,10,6,4,0.67
2024-03-16,Imagerie,IRM,5,4,1,0.935
2024-03-16,Imagerie,Scanners,4,3,1,0.878
2024-03-16,Imagerie,Échos,15,10,5,0.715
2024-03-16,Urgences,Moniteurs,25,20,5,0.804
2024-03-16,Urgences,Perfuseurs,35,24,11,0.702
2024-03-16,Urgences,Défibrillateurs,15,8,7,0.595
2024-03-17,Réanimation,Respirateurs,120,81,39,0.682
2024-03-17,Réanimation,Moniteurs,90,68,22,0.766
2024-03-17,Réanimation,Perfuseurs,100,72,28,0.723
2024-03-17,Réanimation,Défibrillateurs,25,13,12,0.541
2024-03-17,Réanimation,Ventilateurs_NIV,80,64,16,0.808
2024-03-17,Réanimation,Échos,10,7,3,0.709
2024-03-17,Médecine,Moniteurs,180,149,31,0.832
2024-03-17,Médecine,Perfuseurs,450,362,88,0.806
2024-03-17,Médecine,Échos,30,20,10,0.687
2024-03-17,Médecine,Défibrillateurs,20,12,8,0.622
2024-03-17,Médecine,Respirateurs,20,13,7,0.685
2024-03-17,Chirurgie,Moniteurs,60,46,14,0.778
2024-03-17,Chirurgie,Perfuseurs,250,166,84,0.667
2024-03-17,Chirurgie,Échos,25,17,8,0.711
2024-03-17,Chirurgie,Défibrillateurs,20,11,9,0.589
2024-03-17,Chirurgie,Respirateurs,10,6,4,0.604
2024-03-17,Imagerie,IRM,5,4,1,0.861
2024-03-17,Imagerie,Scanners,4,3,1,0.848
2024-03-17,Imagerie,Échos,15,10,5,0.724
2024-03-17,Urgences,Moniteurs,25,20,5,0.823
2024-03-17,Urgences,Perfuseurs,35,25,10,0.738
2024-03-17,Urgences,Défibrillateurs,15,7,8,0.531
2024-03-18,Réanimation,Respirateurs,120,77,43,0.643
2024-03-18,Réanimation,Moniteurs,90,74,16,0.832
2024-03-18,Réanimation,Perfuseurs,100,80,20,0.804
2024-03-18,Réanimation,Défibrillateurs,25,15,10,0.603
2024-03-18,Réanimation,Ventilateurs_NIV,80,57,23,0.719
2024-03-18,Réanimation,Échos,10,6,4,0.659
2024-03-18,Médecine,Moniteurs,180,139,41,0.773
2024-03-18,Médecine,Perfuseurs,450,349,101,0.777
2024-03-18,Médecine,Échos,30,18,12,0.623
2024-03-18,Médecine,Défibrillateurs,20,12,8,0.64
2024-03-18,Médecine,Respirateurs,20,12,8,0.606
2024-03-18,Chirurgie,Moniteurs,60,52,8,0.87
2024-03-18,Chirurgie,Perfuseurs,250,192,58,0.771
2024-03-18,Chirurgie,Échos,25,18,7,0.722
2024-03-18,Chirurgie,Défibrillateurs,20,11,9,0.586
2024-03-18,Chirurgie,Respirateurs,10,6,4,0.645
2024-03-18,Imagerie,IRM,5,4,1,0.918
2024-03-18,Imagerie,Scanners,4,3,1,0.891
2024-03-18,Imagerie,Échos,15,11,4,0.763
2024-03-18,Urgences,Moniteurs,25,20,5,0.823
2024-03-18,Urgences,Perfuseurs,35,24,11,0.703
2024-03-18,Urgences,Défibrillateurs,15,9,6,0.637
2024-03-19,Réanimation,Respirateurs,120,76,44,0.638
2024-03-19,Réanimation,Moniteurs,90,70,20,0.788
2024-03-19,Réanimation,Perfuseurs,100,73,27,0.734
2024-03-19,Réanimation,Défibrillateurs,25,15,10,0.62
2024-03-19,Réanimation,Ventilateurs_NIV,80,56,24,0.703
2024-03-19,Réanimation,Échos,10,6,4,0.672
2024-03-19,Médecine,Moniteurs,180,137,43,0.763
2024-03-19,Médecine,Perfuseurs,450,339,111,0.755
2024-03-19,Médecine,Échos,30,20,10,0.684
2024-03-19,Médecine,Défibrillateurs,20,11,9,0.58
2024-03-19,Médecine,Respirateurs,20,12,8,0.629
2024-03-19,Chirurgie,Moniteurs,60,43,17,0.726
2024-03-19,Chirurgie,Perfuseurs,250,184,66,0.739
2024-03-19,Chirurgie,Échos,25,17,8,0.697
2024-03-19,Chirurgie,Défibrillateurs,20,11,9,0.572
2024-03-19,Chirurgie,Respirateurs,10,6,4,0.667
2024-03-19,Imagerie,IRM,5,4,1,0.939
2024-03-19,Imagerie,Scanners,4,3,1,0.954
