date,service,categorie,effectif_total,effectif_present,taux_absence
2024-11-26,Maladies_infectieuses,medecins,32,29,0.086
2024-11-26,Maladies_infectieuses,infirmiers,86,79,0.08
2024-11-26,Maladies_infectieuses,aides,57,51,0.093
2024-11-26,Urgences,total,225,212,0.054
2024-11-26,Urgences,medecins,27,24,0.086
2024-11-26,Urgences,infirmiers,72,66,0.07
2024-11-26,Urgences,aides,48,43,0.092
2024-11-26,Pédiatrie,total,324,294,0.092
2024-11-26,Pédiatrie,medecins,40,37,0.069
2024-11-26,Pédiatrie,infirmiers,108,99,0.083
2024-11-26,Pédiatrie,aides,72,65,0.093
2024-11-26,Autres,total,598,551,0.078
2024-11-26,Autres,medecins,60,55,0.069
2024-11-26,Autres,infirmiers,174,159,0.08
2024-11-26,Autres,aides,132,120,0.088
2024-11-27,Médecine,total,724,658,0.091
2024-11-27,Médecine,medecins,99,90,0.082
2024-11-27,Médecine,infirmiers,269,248,0.076
2024-11-27,Médecine,aides,178,161,0.095
2024-11-27,Chirurgie,total,561,515,0.08
2024-11-27,Chirurgie,medecins,77,70,0.089
2024-11-27,Chirurgie,infirmiers,208,189,0.091
2024-11-27,Chirurgie,aides,138,126,0.08
2024-11-27,Réanimation,total,112,102,0.082
2024-11-27,Réanimation,medecins,20,17,0.104
2024-11-27,Réanimation,infirmiers,50,45,0.084
2024-11-27,Réanimation,aides,15,13,0.077
2024-11-27,Cardiologie,total,404,373,0.075
2024-11-27,Cardiologie,medecins,50,46,0.072
2024-11-27,Cardiologie,infirmiers,135,126,0.066
2024-11-27,Cardiologie,aides,89,80,0.096
2024-11-27,Neurologie,total,376,347,0.076
2024-11-27,Neurologie,medecins,45,41,0.086
2024-11-27,Neurologie,infirmiers,122,111,0.083
2024-11-27,Neurologie,aides,81,73,0.089
2024-11-27,Maladies_infectieuses,total,270,242,0.101
2024-11-27,Maladies_infectieuses,medecins,32,28,0.096
2024-11-27,Maladies_infectieuses,infirmiers,86,77,0.095
2024-11-27,Maladies_infectieuses,aides,57,52,0.086
2024-11-27,Urgences,total,225,202,0.1
2024-11-27,Urgences,medecins,27,24,0.094
2024-11-27,Urgences,infirmiers,72,67,0.069
2024-11-27,Urgences,aides,48,44,0.082
2024-11-27,Pédiatrie,total,324,292,0.097
2024-11-27,Pédiatrie,medecins,40,36,0.085
2024-11-27,Pédiatrie,infirmiers,108,98,0.085
2024-11-27,Pédiatrie,aides,72,65,0.092
2024-11-27,Autres,total,598,538,0.099
2024-11-27,Autres,medecins,60,54,0.098
2024-11-27,Autres,infirmiers,174,157,0.095
2024-11-27,Autres,aides,132,121,0.076
2024-11-28,Médecine,total,724,672,0.071
2024-11-28,Médecine,medecins,99,91,0.073
2024-11-28,Médecine,infirmiers,269,245,0.086
2024-11-28,Médecine,aides,178,164,0.078
2024-11-28,Chirurgie,total,561,503,0.103
2024-11-28,Chirurgie,medecins,77,69,0.104
2024-11-28,Chirurgie,infirmiers,208,194,0.067
2024-11-28,Chirurgie,aides,138,126,0.082
2024-11-28,Réanimation,total,112,101,0.089
2024-11-28,Réanimation,medecins,20,18,0.095
2024-11-28,Réanimation,infirmiers,50,45,0.091
2024-11-28,Réanimation,aides,15,13,0.1
2024-11-28,Cardiologie,total,404,370,0.082
2024-11-28,Cardiologie,medecins,50,45,0.085
2024-11-28,Cardiologie,infirmiers,135,123,0.086
2024-11-28,Cardiologie,aides,89,81,0.083
2024-11-28,Neurologie,total,376,347,0.077
2024-11-28,Neurologie,medecins,45,41,0.083
2024-11-28,Neurologie,infirmiers,122,111,0.086
2024-11-28,Neurologie,aides,81,73,0.091
2024-11-28,Maladies_infectieuses,total,270,252,0.066
2024-11-28,Maladies_infectieuses,medecins,32,29,0.087
2024-11-28,Maladies_infectieuses,infirmiers,86,77,0.1
2024-11-28,Maladies_infectieuses,aides,57,52,0.086
2024-11-28,Urgences,total,225,205,0.085
2024-11-28,Urgences,medecins,27,24,0.079
2024-11-28,Urgences,infirmiers,72,66,0.082
2024-11-28,Urgences,aides,48,44,0.069
2024-11-28,Pédiatrie,total,324,295,0.087
2024-11-28,Pédiatrie,medecins,40,36,0.081
2024-11-28,Pédiatrie,infirmiers,108,98,0.092
2024-11-28,Pédiatrie,aides,72,66,0.082
2024-11-28,Autres,total,598,541,0.095
2024-11-28,Autres,medecins,60,55,0.08
2024-11-28,Autres,infirmiers,174,160,0.076
2024-11-28,Autres,aides,132,120,0.085
2024-11-29,Médecine,total,724,649,0.103
2024-11-29,Médecine,medecins,99,90,0.081
2024-11-29,Médecine,infirmiers,269,247,0.08
2024-11-29,Médecine,aides,178,160,0.096
2024-11-29,Chirurgie,total,561,505,0.1
2024-11-29,Chirurgie,medecins,77,72,0.064
2024-11-29,Chirurgie,infirmiers,208,190,0.085
2024-11-29,Chirurgie,aides,138,125,0.088
2024-11-29,Réanimation,total,112,100,0.101
2024-11-29,Réanimation,medecins,20,18,0.079
2024-11-29,Réanimation,infirmiers,50,46,0.079
2024-11-29,Réanimation,aides,15,13,0.081
2024-11-29,Cardiologie,total,404,362,0.103
2024-11-29,Cardiologie,medecins,50,45,0.09
2024-11-29,Cardiologie,infirmiers,135,122,0.093
2024-11-29,Cardiologie,aides,89,81,0.081
2024-11-29,Neurologie,total,376,345,0.082
2024-11-29,Neurologie,medecins,45,40,0.089
2024-11-29,Neurologie,infirmiers,122,110,0.098
2024-11-29,Neurologie,aides,81,73,0.097
2024-11-29,Maladies_infectieuses,total,270,247,0.082
2024-11-29,Maladies_infectieuses,medecins,32,29,0.081
2024-11-29,Maladies_infectieuses,infirmiers,86,77,0.096
2024-11-29,Maladies_infectieuses,aides,57,53,0.068
2024-11-29,Urgences,total,225,207,0.08
2024-11-29,Urgences,medecins,27,24,0.089
2024-11-29,Urgences,infirmiers,72,67,0.068
2024-11-29,Urgences,aides,48,43,0.088
2024-11-29,Pédiatrie,total,324,297,0.08
2024-11-29,Pédiatrie,medecins,40,36,0.077
2024-11-29,Pédiatrie,infirmiers,108,98,0.085
2024-11-29,Pédiatrie,aides,72,66,0.077
2024-11-29,Autres,total,598,547,0.085
2024-11-29,Autres,medecins,60,54,0.094
2024-11-29,Autres,infirmiers,174,155,0.105
2024-11-29,Autres,aides,132,122,0.076
2024-11-30,Médecine,total,724,652,0.099
2024-11-30,Médecine,medecins,99,91,0.079
2024-11-30,Médecine,infirmiers,269,250,0.07
2024-11-30,Médecine,aides,178,162,0.088
2024-11-30,Chirurgie,total,561,501,0.106
2024-11-30,Chirurgie,medecins,77,71,0.076
2024-11-30,Chirurgie,infirmiers,208,190,0.083
2024-11-30,Chirurgie,aides,138,126,0.085
2024-11-30,Réanimation,total,112,101,0.092
2024-11-30,Réanimation,medecins,20,18,0.082
2024-11-30,Réanimation,infirmiers,50,46,0.076
2024-11-30,Réanimation,aides,15,13,0.092
2024-11-30,Cardiologie,total,404,374,0.074
2024-11-30,Cardiologie,medecins,50,45,0.099
2024-11-30,Cardiologie,infirmiers,135,124,0.079
2024-11-30,Cardiologie,aides,89,83,0.066
2024-11-30,Neurologie,total,376,349,0.07
2024-11-30,Neurologie,medecins,45,41,0.076
2024-11-30,Neurologie,infirmiers,122,110,0.093
2024-11-30,Neurologie,aides,81,74,0.077
2024-11-30,Maladies_infectieuses,total,270,249,0.076
2024-11-30,Maladies_infectieuses,medecins,32,29,0.072
2024-11-30,Maladies_infectieuses,infirmiers,86,77,0.097
2024-11-30,Maladies_infectieuses,aides,57,52,0.08
2024-11-30,Urgences,total,225,209,0.069
2024-11-30,Urgences,medecins,27,24,0.084
2024-11-30,Urgences,infirmiers,72,65,0.085
2024-11-30,Urgences,aides,48,43,0.095
2024-11-30,Pédiatrie,total,324,295,0.089
2024-11-30,Pédiatrie,medecins,40,36,0.089
2024-11-30,Pédiatrie,infirmiers,108,97,0.101
2024-11-30,Pédiatrie,aides,72,65,0.084
2024-11-30,Autres,total,598,544,0.09
2024-11-30,Autres,medecins,60,54,0.087
2024-11-30,Autres,infirmiers,174,158,0.088
2024-11-30,Autres,aides,132,121,0.081
2024-12-01,Médecine,total,724,657,0.092
2024-12-01,Médecine,medecins,99,91,0.073
2024-12-01,Médecine,infirmiers,269,246,0.084
2024-12-01,Médecine,aides,178,162,0.089
2024-12-01,Chirurgie,total,561,514,0.083
2024-12-01,Chirurgie,medecins,77,70,0.088
2024-12-01,Chirurgie,infirmiers,208,188,0.095
2024-12-01,Chirurgie,aides,138,125,0.087
2024-12-01,Réanimation,total,112,102,0.081
2024-12-01,Réanimation,medecins,20,18,0.082
2024-12-01,Réanimation,infirmiers,50,45,0.091
2024-12-01,Réanimation,aides,15,13,0.086
2024-12-01,Cardiologie,total,404,372,0.078
2024-12-01,Cardiologie,medecins,50,46,0.079
2024-12-01,Cardiologie,infirmiers,135,122,0.089
2024-12-01,Cardiologie,aides,89,81,0.087
2024-12-01,Neurologie,total,376,346,0.078
2024-12-01,Neurologie,medecins,45,41,0.079
2024-12-01,Neurologie,infirmiers,122,111,0.085
2024-12-01,Neurologie,aides,81,73,0.092
2024-12-01,Maladies_infectieuses,total,270,249,0.075
2024-12-01,Maladies_infectieuses,medecins,32,28,0.106
2024-12-01,Maladies_infectieuses,infirmiers,86,77,0.103
2024-12-01,Maladies_infectieuses,aides,57,52,0.075
2024-12-01,Urgences,total,225,207,0.08
2024-12-01,Urgences,medecins,27,24,0.089
2024-12-01,Urgences,infirmiers,72,65,0.085
2024-12-01,Urgences,aides,48,43,0.089
2024-12-01,Pédiatrie,total,324,295,0.087
2024-12-01,Pédiatrie,medecins,40,36,0.091
2024-12-01,Pédiatrie,infirmiers,108,98,0.089
2024-12-01,Pédiatrie,aides,72,65,0.09
2024-12-01,Autres,total,598,554,0.073
2024-12-01,Autres,medecins,60,55,0.069
2024-12-01,Autres,infirmiers,174,160,0.076
2024-12-01,Autres,aides,132,119,0.096
2024-12-02,Médecine,total,724,660,0.088
2024-12-02,Médecine,medecins,99,92,0.07
2024-12-02,Médecine,infirmiers,269,246,0.085
2024-12-02,Médecine,aides,178,161,0.091
2024-12-02,Chirurgie,total,561,512,0.087
2024-12-02,Chirurgie,medecins,77,70,0.088
2024-12-02,Chirurgie,infirmiers,208,190,0.085
2024-12-02,Chirurgie,aides,138,127,0.076
2024-12-02,Réanimation,total,112,99,0.111
2024-12-02,Réanimation,medecins,20,18,0.096
2024-12-02,Réanimation,infirmiers,50,45,0.089
2024-12-02,Réanimation,aides,15,13,0.082
2024-12-02,Cardiologie,total,404,366,0.094
2024-12-02,Cardiologie,medecins,50,45,0.092
2024-12-02,Cardiologie,infirmiers,135,120,0.106
2024-12-02,Cardiologie,aides,89,80,0.091
2024-12-02,Neurologie,total,376,340,0.094
2024-12-02,Neurologie,medecins,45,40,0.1
2024-12-02,Neurologie,infirmiers,122,110,0.092
2024-12-02,Neurologie,aides,81,72,0.1
2024-12-02,Maladies_infectieuses,total,270,243,0.099
2024-12-02,Maladies_infectieuses,medecins,32,28,0.096
2024-12-02,Maladies_infectieuses,infirmiers,86,79,0.077
2024-12-02,Maladies_infectieuses,aides,57,52,0.087
2024-12-02,Urgences,total,225,206,0.082
2024-12-02,Urgences,medecins,27,24,0.077
2024-12-02,Urgences,infirmiers,72,66,0.081
2024-12-02,Urgences,aides,48,43,0.098
2024-12-02,Pédiatrie,total,324,296,0.086
2024-12-02,Pédiatrie,medecins,40,36,0.098
2024-12-02,Pédiatrie,infirmiers,108,98,0.084
2024-12-02,Pédiatrie,aides,72,65,0.087
2024-12-02,Autres,total,598,558,0.067
2024-12-02,Autres,medecins,60,55,0.07
2024-12-02,Autres,infirmiers,174,158,0.087
2024-12-02,Autres,aides,132,119,0.092
2024-12-03,Médecine,total,724,653,0.098
2024-12-03,Médecine,medecins,99,90,0.085
2024-12-03,Médecine,infirmiers,269,238,0.114
2024-12-03,Médecine,aides,178,162,0.086
2024-12-03,Chirurgie,total,561,518,0.076
2024-12-03,Chirurgie,medecins,77,69,0.1
2024-12-03,Chirurgie,infirmiers,208,190,0.086
2024-12-03,Chirurgie,aides,138,125,0.088
2024-12-03,Réanimation,total,112,104,0.064
2024-12-03,Réanimation,medecins,20,18,0.096
2024-12-03,Réanimation,infirmiers,50,46,0.076
2024-12-03,Réanimation,aides,15,13,0.098
2024-12-03,Cardiologie,total,404,375,0.072
2024-12-03,Cardiologie,medecins,50,44,0.103
2024-12-03,Cardiologie,infirmiers,135,123,0.083
2024-12-03,Cardiologie,aides,89,80,0.1
2024-12-03,Neurologie,total,376,339,0.096
2024-12-03,Neurologie,medecins,45,41,0.088
2024-12-03,Neurologie,infirmiers,122,112,0.08
2024-12-03,Neurologie,aides,81,73,0.09
2024-12-03,Maladies_infectieuses,total,270,249,0.076
2024-12-03,Maladies_infectieuses,medecins,32,29,0.078
2024-12-03,Maladies_infectieuses,infirmiers,86,79,0.07
2024-12-03,Maladies_infectieuses,aides,57,53,0.067
2024-12-03,Urgences,total,225,204,0.09
2024-12-03,Urgences,medecins,27,24,0.083
2024-12-03,Urgences,infirmiers,72,67,0.067
2024-12-03,Urgences,aides,48,43,0.099
2024-12-03,Pédiatrie,total,324,295,0.089
2024-12-03,Pédiatrie,medecins,40,36,0.084
2024-12-03,Pédiatrie,infirmiers,108,97,0.095
2024-12-03,Pédiatrie,aides,72,66,0.081
2024-12-03,Autres,total,598,542,0.093
2024-12-03,Autres,medecins,60,54,0.093
2024-12-03,Autres,infirmiers,174,157,0.093
2024-12-03,Autres,aides,132,119,0.092
2024-12-04,Médecine,total,724,660,0.088
2024-12-04,Médecine,medecins,99,88,0.102
2024-12-04,Médecine,infirmiers,269,246,0.083
2024-12-04,Médecine,aides,178,163,0.082
2024-12-04,Chirurgie,total,561,513,0.085
2024-12-04,Chirurgie,medecins,77,70,0.083
2024-12-04,Chirurgie,infirmiers,208,194,0.065
2024-12-04,Chirurgie,aides,138,125,0.09
2024-12-04,Réanimation,total,112,104,0.069
2024-12-04,Réanimation,medecins,20,18,0.09
2024-12-04,Réanimation,infirmiers,50,45,0.092
2024-12-04,Réanimation,aides,15,13,0.088
2024-12-04,Cardiologie,total,404,369,0.087
2024-12-04,Cardiologie,medecins,50,45,0.088
2024-12-04,Cardiologie,infirmiers,135,122,0.091
2024-12-04,Cardiologie,aides,89,81,0.085
2024-12-04,Neurologie,total,376,345,0.082
2024-12-04,Neurologie,medecins,45,40,0.102
2024-12-04,Neurologie,infirmiers,122,112,0.081
2024-12-04,Neurologie,aides,81,73,0.092
2024-12-04,Maladies_infectieuses,total,270,245,0.092
2024-12-04,Maladies_infectieuses,medecins,32,30,0.061
2024-12-04,Maladies_infectieuses,infirmiers,86,78,0.084
2024-12-04,Maladies_infectieuses,aides,57,51,0.091
2024-12-04,Urgences,total,225,203,0.097
2024-12-04,Urgences,medecins,27,24,0.086
2024-12-04,Urgences,infirmiers,72,66,0.08
2024-12-04,Urgences,aides,48,43,0.087
2024-12-04,Pédiatrie,total,324,296,0.084
2024-12-04,Pédiatrie,medecins,40,36,0.09
2024-12-04,Pédiatrie,infirmiers,108,97,0.099
2024-12-04,Pédiatrie,aides,72,66,0.083
2024-12-04,Autres,total,598,554,0.073
2024-12-04,Autres,medecins,60,55,0.073
2024-12-04,Autres,infirmiers,174,157,0.093
2024-12-04,Autres,aides,132,120,0.086
2024-12-05,Médecine,total,724,672,0.071
2024-12-05,Médecine,medecins,99,91,0.079
2024-12-05,Médecine,infirmiers,269,245,0.088
2024-12-05,Médecine,aides,178,163,0.082
2024-12-05,Chirurgie,total,561,515,0.08
2024-12-05,Chirurgie,medecins,77,70,0.087
2024-12-05,Chirurgie,infirmiers,208,190,0.085
2024-12-05,Chirurgie,aides,138,126,0.084
2024-12-05,Réanimation,total,112,102,0.088
2024-12-05,Réanimation,medecins,20,18,0.069
2024-12-05,Réanimation,infirmiers,50,45,0.093
2024-12-05,Réanimation,aides,15,13,0.078
2024-12-05,Cardiologie,total,404,370,0.084
2024-12-05,Cardiologie,medecins,50,45,0.084
2024-12-05,Cardiologie,infirmiers,135,123,0.082
2024-12-05,Cardiologie,aides,89,80,0.098
2024-12-05,Neurologie,total,376,340,0.096
2024-12-05,Neurologie,medecins,45,42,0.061
2024-12-05,Neurologie,infirmiers,122,109,0.102
2024-12-05,Neurologie,aides,81,73,0.096
2024-12-05,Maladies_infectieuses,total,270,246,0.088
2024-12-05,Maladies_infectieuses,medecins,32,29,0.081
2024-12-05,Maladies_infectieuses,infirmiers,86,77,0.094
2024-12-05,Maladies_infectieuses,aides,57,51,0.092
2024-12-05,Urgences,total,225,207,0.077
2024-12-05,Urgences,medecins,27,24,0.091
2024-12-05,Urgences,infirmiers,72,66,0.078
2024-12-05,Urgences,aides,48,43,0.091
2024-12-05,Pédiatrie,total,324,303,0.064
2024-12-05,Pédiatrie,medecins,40,35,0.103
2024-12-05,Pédiatrie,infirmiers,108,98,0.092
2024-12-05,Pédiatrie,aides,72,65,0.083
2024-12-05,Autres,total,598,543,0.091
2024-12-05,Autres,medecins,60,54,0.084
2024-12-05,Autres,infirmiers,174,159,0.084
2024-12-05,Autres,aides,132,122,0.072
2024-12-06,Médecine,total,724,673,0.07
2024-12-06,Médecine,medecins,99,90,0.086
2024-12-06,Médecine,infirmiers,269,244,0.091
2024-12-06,Médecine,aides,178,162,0.084
2024-12-06,Chirurgie,total,561,514,0.084
2024-12-06,Chirurgie,medecins,77,69,0.101
2024-12-06,Chirurgie,infirmiers,208,189,0.087
2024-12-06,Chirurgie,aides,138,124,0.099
2024-12-06,Réanimation,total,112,103,0.078
2024-12-06,Réanimation,medecins,20,18,0.082
2024-12-06,Réanimation,infirmiers,50,45,0.098
2024-12-06,Réanimation,aides,15,13,0.101
2024-12-06,Cardiologie,total,404,363,0.1
2024-12-06,Cardiologie,medecins,50,45,0.091
2024-12-06,Cardiologie,infirmiers,135,121,0.1
2024-12-06,Cardiologie,aides,89,80,0.094
2024-12-06,Neurologie,total,376,337,0.101
2024-12-06,Neurologie,medecins,45,41,0.085
2024-12-06,Neurologie,infirmiers,122,112,0.078
2024-12-06,Neurologie,aides,81,73,0.091
2024-12-06,Maladies_infectieuses,total,270,245,0.091
2024-12-06,Maladies_infectieuses,medecins,32,28,0.104
2024-12-06,Maladies_infectieuses,infirmiers,86,79,0.081
2024-12-06,Maladies_infectieuses,aides,57,52,0.077
2024-12-06,Urgences,total,225,203,0.095
2024-12-06,Urgences,medecins,27,24,0.088
2024-12-06,Urgences,infirmiers,72,65,0.097
2024-12-06,Urgences,aides,48,44,0.071
2024-12-06,Pédiatrie,total,324,296,0.084
2024-12-06,Pédiatrie,medecins,40,37,0.068
2024-12-06,Pédiatrie,infirmiers,108,101,0.063
2024-12-06,Pédiatrie,aides,72,65,0.086
2024-12-06,Autres,total,598,546,0.086
2024-12-06,Autres,medecins,60,55,0.074
2024-12-06,Autres,infirmiers,174,159,0.082
2024-12-06,Autres,aides,132,122,0.07
2024-12-07,Médecine,total,724,666,0.079
2024-12-07,Médecine,medecins,99,89,0.092
2024-12-07,Médecine,infirmiers,269,245,0.088
2024-12-07,Médecine,aides,178,163,0.082
2024-12-07,Chirurgie,total,561,510,0.089
2024-12-07,Chirurgie,medecins,77,70,0.079
2024-12-07,Chirurgie,infirmiers,208,190,0.082
2024-12-07,Chirurgie,aides,138,126,0.085
2024-12-07,Réanimation,total,112,104,0.066
2024-12-07,Réanimation,medecins,20,18,0.073
2024-12-07,Réanimation,infirmiers,50,44,0.103
2024-12-07,Réanimation,aides,15,13,0.101
2024-12-07,Cardiologie,total,404,367,0.09
2024-12-07,Cardiologie,medecins,50,46,0.071
2024-12-07,Cardiologie,infirmiers,135,125,0.074
2024-12-07,Cardiologie,aides,89,80,0.099
2024-12-07,Neurologie,total,376,330,0.12
2024-12-07,Neurologie,medecins,45,40,0.091
2024-12-07,Neurologie,infirmiers,122,111,0.083
2024-12-07,Neurologie,aides,81,75,0.073
2024-12-07,Maladies_infectieuses,total,270,247,0.082
2024-12-07,Maladies_infectieuses,medecins,32,29,0.088
2024-12-07,Maladies_infectieuses,infirmiers,86,80,0.067
2024-12-07,Maladies_infectieuses,aides,57,51,0.093
2024-12-07,Urgences,total,225,207,0.078
2024-12-07,Urgences,medecins,27,24,0.084
2024-12-07,Urgences,infirmiers,72,65,0.093
2024-12-07,Urgences,aides,48,44,0.078
2024-12-07,Pédiatrie,total,324,289,0.106
2024-12-07,Pédiatrie,medecins,40,36,0.093
2024-12-07,Pédiatrie,infirmiers,108,98,0.092
2024-12-07,Pédiatrie,aides,72,65,0.088
2024-12-07,Autres,total,598,551,0.078
2024-12-07,Autres,medecins,60,54,0.087
2024-12-07,Autres,infirmiers,174,157,0.096
2024-12-07,Autres,aides,132,120,0.088
2024-12-08,Médecine,total,724,652,0.099
2024-12-08,Médecine,medecins,99,90,0.083
2024-12-08,Médecine,infirmiers,269,243,0.094
2024-12-08,Médecine,aides,178,163,0.08
2024-12-08,Chirurgie,total,561,514,0.082
2024-12-08,Chirurgie,medecins,77,70,0.087
2024-12-08,Chirurgie,infirmiers,208,191,0.078
2024-12-08,Chirurgie,aides,138,125,0.088
2024-12-08,Réanimation,total,112,101,0.09
2024-12-08,Réanimation,medecins,20,18,0.066
2024-12-08,Réanimation,infirmiers,50,46,0.074
2024-12-08,Réanimation,aides,15,13,0.089
2024-12-08,Cardiologie,total,404,367,0.09
2024-12-08,Cardiologie,medecins,50,46,0.079
2024-12-08,Cardiologie,infirmiers,135,123,0.088
2024-12-08,Cardiologie,aides,89,81,0.08
2024-12-08,Neurologie,total,376,351,0.066
2024-12-08,Neurologie,medecins,45,41,0.089
2024-12-08,Neurologie,infirmiers,122,113,0.072
2024-12-08,Neurologie,aides,81,73,0.087
2024-12-08,Maladies_infectieuses,total,270,246,0.086
2024-12-08,Maladies_infectieuses,medecins,32,29,0.089
2024-12-08,Maladies_infectieuses,infirmiers,86,78,0.082
2024-12-08,Maladies_infectieuses,aides,57,52,0.082
2024-12-08,Urgences,total,225,202,0.101
2024-12-08,Urgences,medecins,27,24,0.088
2024-12-08,Urgences,infirmiers,72,65,0.091
2024-12-08,Urgences,aides,48,43,0.092
2024-12-08,Pédiatrie,total,324,298,0.077
2024-12-08,Pédiatrie,medecins,40,36,0.086
2024-12-08,Pédiatrie,infirmiers,108,98,0.089
2024-12-08,Pédiatrie,aides,72,65,0.084
2024-12-08,Autres,total,598,542,0.093
2024-12-08,Autres,medecins,60,55,0.083
2024-12-08,Autres,infirmiers,174,159,0.086
2024-12-08,Autres,aides,132,121,0.083
2024-12-09,Médecine,total,724,669,0.075
2024-12-09,Médecine,medecins,99,89,0.101
2024-12-09,Médecine,infirmiers,269,241,0.103
2024-12-09,Médecine,aides,178,158,0.107
2024-12-09,Chirurgie,total,561,516,0.079
2024-12-09,Chirurgie,medecins,77,70,0.083
2024-12-09,Chirurgie,infirmiers,208,191,0.077
2024-12-09,Chirurgie,aides,138,125,0.093
2024-12-09,Réanimation,total,112,101,0.094
2024-12-09,Réanimation,medecins,20,17,0.103
2024-12-09,Réanimation,infirmiers,50,45,0.083
2024-12-09,Réanimation,aides,15,13,0.075
2024-12-09,Cardiologie,total,404,368,0.087
2024-12-09,Cardiologie,medecins,50,45,0.087
2024-12-09,Cardiologie,infirmiers,135,121,0.097
2024-12-09,Cardiologie,aides,89,81,0.09
2024-12-09,Neurologie,total,376,340,0.094
2024-12-09,Neurologie,medecins,45,41,0.075
2024-12-09,Neurologie,infirmiers,122,113,0.071
2024-12-09,Neurologie,aides,81,75,0.073
2024-12-09,Maladies_infectieuses,total,270,251,0.068
2024-12-09,Maladies_infectieuses,medecins,32,29,0.081
2024-12-09,Maladies_infectieuses,infirmiers,86,79,0.07
2024-12-09,Maladies_infectieuses,aides,57,53,0.066
2024-12-09,Urgences,total,225,205,0.088
2024-12-09,Urgences,medecins,27,24,0.077
2024-12-09,Urgences,infirmiers,72,65,0.096
2024-12-09,Urgences,aides,48,44,0.077
2024-12-09,Pédiatrie,total,324,292,0.098
2024-12-09,Pédiatrie,medecins,40,36,0.097
2024-12-09,Pédiatrie,infirmiers,108,98,0.084
2024-12-09,Pédiatrie,aides,72,65,0.086
2024-12-09,Autres,total,598,546,0.086
2024-12-09,Autres,medecins,60,54,0.095
2024-12-09,Autres,infirmiers,174,161,0.07
2024-12-09,Autres,aides,132,120,0.085
2024-12-10,Médecine,total,724,677,0.065
2024-12-10,Médecine,medecins,99,90,0.086
2024-12-10,Médecine,infirmiers,269,243,0.094
2024-12-10,Médecine,aides,178,164,0.076
2024-12-10,Chirurgie,total,561,502,0.104
2024-12-10,Chirurgie,medecins,77,68,0.114
2024-12-10,Chirurgie,infirmiers,208,187,0.099
2024-12-10,Chirurgie,aides,138,123,0.108
2024-12-10,Réanimation,total,112,104,0.07
2024-12-10,Réanimation,medecins,20,18,0.081
2024-12-10,Réanimation,infirmiers,50,46,0.076
2024-12-10,Réanimation,aides,15,13,0.087
2024-12-10,Cardiologie,total,404,368,0.088
2024-12-10,Cardiologie,medecins,50,46,0.072
2024-12-10,Cardiologie,infirmiers,135,121,0.097
2024-12-10,Cardiologie,aides,89,81,0.09
2024-12-10,Neurologie,total,376,341,0.091
2024-12-10,Neurologie,medecins,45,41,0.084
2024-12-10,Neurologie,infirmiers,122,113,0.066
2024-12-10,Neurologie,aides,81,74,0.086
2024-12-10,Maladies_infectieuses,total,270,244,0.093
2024-12-10,Maladies_infectieuses,medecins,32,29,0.063
2024-12-10,Maladies_infectieuses,infirmiers,86,78,0.087
2024-12-10,Maladies_infectieuses,aides,57,51,0.102
2024-12-10,Urgences,total,225,203,0.094
2024-12-10,Urgences,medecins,27,24,0.082
2024-12-10,Urgences,infirmiers,72,66,0.081
2024-12-10,Urgences,aides,48,43,0.101
2024-12-10,Pédiatrie,total,324,291,0.101
2024-12-10,Pédiatrie,medecins,40,36,0.084
2024-12-10,Pédiatrie,infirmiers,108,97,0.097
2024-12-10,Pédiatrie,aides,72,66,0.07
2024-12-10,Autres,total,598,553,0.074
2024-12-10,Autres,medecins,60,55,0.081
2024-12-10,Autres,infirmiers,174,156,0.102
2024-12-10,Autres,aides,132,122,0.071
2024-12-11,Médecine,total,724,662,0.085
2024-12-11,Médecine,medecins,99,90,0.089
2024-12-11,Médecine,infirmiers,269,247,0.08
2024-12-11,Médecine,aides,178,160,0.096
2024-12-11,Chirurgie,total,561,512,0.086
2024-12-11,Chirurgie,medecins,77,71,0.077
2024-12-11,Chirurgie,infirmiers,208,190,0.083
2024-12-11,Chirurgie,aides,138,127,0.079
2024-12-11,Réanimation,total,112,100,0.099
2024-12-11,Réanimation,medecins,20,18,0.087
2024-12-11,Réanimation,infirmiers,50,45,0.097
2024-12-11,Réanimation,aides,15,13,0.083
2024-12-11,Cardiologie,total,404,370,0.083
2024-12-11,Cardiologie,medecins,50,46,0.075
2024-12-11,Cardiologie,infirmiers,135,123,0.085
2024-12-11,Cardiologie,aides,89,81,0.08
2024-12-11,Neurologie,total,376,340,0.094
2024-12-11,Neurologie,medecins,45,41,0.075
2024-12-11,Neurologie,infirmiers,122,111,0.085
2024-12-11,Neurologie,aides,81,76,0.055
2024-12-11,Maladies_infectieuses,total,270,248,0.08
2024-12-11,Maladies_infectieuses,medecins,32,28,0.097
2024-12-11,Maladies_infectieuses,infirmiers,86,78,0.086
2024-12-11,Maladies_infectieuses,aides,57,51,0.096
2024-12-11,Urgences,total,225,205,0.088
2024-12-11,Urgences,medecins,27,25,0.064
2024-12-11,Urgences,infirmiers,72,67,0.063
2024-12-11,Urgences,aides,48,43,0.084
2024-12-11,Pédiatrie,total,324,297,0.083
2024-12-11,Pédiatrie,medecins,40,36,0.095
2024-12-11,Pédiatrie,infirmiers,108,99,0.079
2024-12-11,Pédiatrie,aides,72,65,0.086
