date,service,equipement,quantite_totale,en_service,disponible,taux_utilisation
2024-06-13,Imagerie,Échos,16,11,5,0.68
2024-06-13,Urgences_(Passage_court),Moniteurs,26,21,5,0.82
2024-06-13,Urgences_(Passage_court),Perfuseurs,37,28,9,0.744
2024-06-13,Urgences_(Passage_court),Défibrillateurs,16,8,8,0.555
2024-06-14,PRAGUES_(Réa/Pneumo),Respirateurs,127,83,44,0.651
2024-06-14,PRAGUES_(Réa/Pneumo),Moniteurs,95,80,15,0.835
2024-06-14,PRAGUES_(Réa/Pneumo),Perfuseurs,106,80,26,0.75
2024-06-14,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,16,10,0.634
2024-06-14,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,67,18,0.788
2024-06-14,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.716
2024-06-14,MSN_(Neuro/Psy),Moniteurs,191,153,38,0.804
2024-06-14,MSN_(Neuro/Psy),Perfuseurs,477,339,138,0.713
2024-06-14,MSN_(Neuro/Psy),Échos,32,22,10,0.729
2024-06-14,MSN_(Neuro/Psy),Défibrillateurs,21,12,9,0.57
2024-06-14,MSN_(Neuro/Psy),Respirateurs,21,14,7,0.673
2024-06-14,Chirurgie,Moniteurs,64,49,15,0.772
2024-06-14,Chirurgie,Perfuseurs,265,188,77,0.712
2024-06-14,Chirurgie,Échos,26,19,7,0.732
2024-06-14,Chirurgie,Défibrillateurs,21,12,9,0.571
2024-06-14,Chirurgie,Respirateurs,11,6,5,0.646
2024-06-14,Imagerie,IRM,5,4,1,0.897
2024-06-14,Imagerie,Scanners,4,3,1,0.881
2024-06-14,Imagerie,Échos,16,11,5,0.698
2024-06-14,Urgences_(Passage_court),Moniteurs,26,23,3,0.898
2024-06-14,Urgences_(Passage_court),Perfuseurs,37,28,9,0.759
2024-06-14,Urgences_(Passage_court),Défibrillateurs,16,10,6,0.605
2024-06-15,PRAGUES_(Réa/Pneumo),Respirateurs,127,81,46,0.635
2024-06-15,PRAGUES_(Réa/Pneumo),Moniteurs,95,74,21,0.787
2024-06-15,PRAGUES_(Réa/Pneumo),Perfuseurs,106,75,31,0.714
2024-06-15,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,16,10,0.612
2024-06-15,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,63,22,0.742
2024-06-15,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.707
2024-06-15,MSN_(Neuro/Psy),Moniteurs,191,165,26,0.871
2024-06-15,MSN_(Neuro/Psy),Perfuseurs,477,353,124,0.742
2024-06-15,MSN_(Neuro/Psy),Échos,32,20,12,0.637
2024-06-15,MSN_(Neuro/Psy),Défibrillateurs,21,13,8,0.6
2024-06-15,MSN_(Neuro/Psy),Respirateurs,21,14,7,0.652
2024-06-15,Chirurgie,Moniteurs,64,51,13,0.805
2024-06-15,Chirurgie,Perfuseurs,265,187,78,0.706
2024-06-15,Chirurgie,Échos,26,17,9,0.679
2024-06-15,Chirurgie,Défibrillateurs,21,13,8,0.626
2024-06-15,Chirurgie,Respirateurs,11,6,5,0.624
2024-06-15,Imagerie,IRM,5,4,1,0.932
2024-06-15,Imagerie,Scanners,4,3,1,0.872
2024-06-15,Imagerie,Échos,16,11,5,0.69
2024-06-15,Urgences_(Passage_court),Moniteurs,26,20,6,0.796
2024-06-15,Urgences_(Passage_court),Perfuseurs,37,28,9,0.745
2024-06-15,Urgences_(Passage_court),Défibrillateurs,16,10,6,0.626
2024-06-16,PRAGUES_(Réa/Pneumo),Respirateurs,127,84,43,0.661
2024-06-16,PRAGUES_(Réa/Pneumo),Moniteurs,95,84,11,0.878
2024-06-16,PRAGUES_(Réa/Pneumo),Perfuseurs,106,80,26,0.753
2024-06-16,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,14,12,0.533
2024-06-16,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,64,21,0.762
2024-06-16,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.717
2024-06-16,MSN_(Neuro/Psy),Moniteurs,191,145,46,0.767
2024-06-16,MSN_(Neuro/Psy),Perfuseurs,477,342,135,0.719
2024-06-16,MSN_(Neuro/Psy),Échos,32,21,11,0.696
2024-06-16,MSN_(Neuro/Psy),Défibrillateurs,21,12,9,0.579
2024-06-16,MSN_(Neuro/Psy),Respirateurs,21,13,8,0.637
2024-06-16,Chirurgie,Moniteurs,64,49,15,0.774
2024-06-16,Chirurgie,Perfuseurs,265,195,70,0.739
2024-06-16,Chirurgie,Échos,26,18,8,0.682
2024-06-16,Chirurgie,Défibrillateurs,21,12,9,0.596
2024-06-16,Chirurgie,Respirateurs,11,6,5,0.654
2024-06-16,Imagerie,IRM,5,4,1,0.955
2024-06-16,Imagerie,Scanners,4,3,1,0.856
2024-06-16,Imagerie,Échos,16,11,5,0.688
2024-06-16,Urgences_(Passage_court),Moniteurs,26,19,7,0.741
2024-06-16,Urgences_(Passage_court),Perfuseurs,37,28,9,0.766
2024-06-16,Urgences_(Passage_court),Défibrillateurs,16,10,6,0.634
2024-06-17,PRAGUES_(Réa/Pneumo),Respirateurs,127,80,47,0.628
2024-06-17,PRAGUES_(Réa/Pneumo),Moniteurs,95,67,28,0.71
2024-06-17,PRAGUES_(Réa/Pneumo),Perfuseurs,106,78,28,0.744
2024-06-17,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,14,12,0.542
2024-06-17,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,60,25,0.718
2024-06-17,PRAGUES_(Réa/Pneumo),Échos,11,6,5,0.636
2024-06-17,MSN_(Neuro/Psy),Moniteurs,191,158,33,0.832
2024-06-17,MSN_(Neuro/Psy),Perfuseurs,477,399,78,0.837
2024-06-17,MSN_(Neuro/Psy),Échos,32,21,11,0.683
2024-06-17,MSN_(Neuro/Psy),Défibrillateurs,21,12,9,0.578
2024-06-17,MSN_(Neuro/Psy),Respirateurs,21,14,7,0.676
2024-06-17,Chirurgie,Moniteurs,64,56,8,0.896
2024-06-17,Chirurgie,Perfuseurs,265,216,49,0.82
2024-06-17,Chirurgie,Échos,26,17,9,0.652
2024-06-17,Chirurgie,Défibrillateurs,21,13,8,0.6
2024-06-17,Chirurgie,Respirateurs,11,6,5,0.63
2024-06-17,Imagerie,IRM,5,4,1,0.836
2024-06-17,Imagerie,Scanners,4,3,1,0.957
2024-06-17,Imagerie,Échos,16,11,5,0.672
2024-06-17,Urgences_(Passage_court),Moniteurs,26,21,5,0.809
2024-06-17,Urgences_(Passage_court),Perfuseurs,37,26,11,0.735
2024-06-17,Urgences_(Passage_court),Défibrillateurs,16,10,6,0.608
2024-06-18,PRAGUES_(Réa/Pneumo),Respirateurs,127,84,43,0.666
2024-06-18,PRAGUES_(Réa/Pneumo),Moniteurs,95,74,21,0.787
2024-06-18,PRAGUES_(Réa/Pneumo),Perfuseurs,106,76,30,0.725
2024-06-18,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,16,10,0.626
2024-06-18,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,61,24,0.73
2024-06-18,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.73
2024-06-18,MSN_(Neuro/Psy),Moniteurs,191,152,39,0.799
2024-06-18,MSN_(Neuro/Psy),Perfuseurs,477,358,119,0.752
2024-06-18,MSN_(Neuro/Psy),Échos,32,22,10,0.716
2024-06-18,MSN_(Neuro/Psy),Défibrillateurs,21,13,8,0.625
2024-06-18,MSN_(Neuro/Psy),Respirateurs,21,13,8,0.613
2024-06-18,Chirurgie,Moniteurs,64,47,17,0.742
2024-06-18,Chirurgie,Perfuseurs,265,196,69,0.742
2024-06-18,Chirurgie,Échos,26,18,8,0.713
2024-06-18,Chirurgie,Défibrillateurs,21,12,9,0.589
2024-06-18,Chirurgie,Respirateurs,11,6,5,0.634
2024-06-18,Imagerie,IRM,5,4,1,0.98
2024-06-18,Imagerie,Scanners,4,3,1,0.823
2024-06-18,Imagerie,Échos,16,10,6,0.664
2024-06-18,Urgences_(Passage_court),Moniteurs,26,21,5,0.809
2024-06-18,Urgences_(Passage_court),Perfuseurs,37,25,12,0.705
2024-06-18,Urgences_(Passage_court),Défibrillateurs,16,10,6,0.618
2024-06-19,PRAGUES_(Réa/Pneumo),Respirateurs,127,81,46,0.635
2024-06-19,PRAGUES_(Réa/Pneumo),Moniteurs,95,76,19,0.808
2024-06-19,PRAGUES_(Réa/Pneumo),Perfuseurs,106,74,32,0.702
2024-06-19,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,16,10,0.604
2024-06-19,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,59,26,0.712
2024-06-19,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.747
2024-06-19,MSN_(Neuro/Psy),Moniteurs,191,156,35,0.821
2024-06-19,MSN_(Neuro/Psy),Perfuseurs,477,340,137,0.714
2024-06-19,MSN_(Neuro/Psy),Échos,32,22,10,0.722
2024-06-19,MSN_(Neuro/Psy),Défibrillateurs,21,13,8,0.614
2024-06-19,MSN_(Neuro/Psy),Respirateurs,21,14,7,0.658
2024-06-19,Chirurgie,Moniteurs,64,49,15,0.771
2024-06-19,Chirurgie,Perfuseurs,265,212,53,0.802
2024-06-19,Chirurgie,Échos,26,17,9,0.669
2024-06-19,Chirurgie,Défibrillateurs,21,13,8,0.611
2024-06-19,Chirurgie,Respirateurs,11,6,5,0.698
2024-06-19,Imagerie,IRM,5,4,1,0.818
2024-06-19,Imagerie,Scanners,4,3,1,0.927
2024-06-19,Imagerie,Échos,16,11,5,0.69
2024-06-19,Urgences_(Passage_court),Moniteurs,26,20,6,0.777
2024-06-19,Urgences_(Passage_court),Perfuseurs,37,28,9,0.753
2024-06-19,Urgences_(Passage_court),Défibrillateurs,16,10,6,0.64
2024-06-20,PRAGUES_(Réa/Pneumo),Respirateurs,127,84,43,0.66
2024-06-20,PRAGUES_(Réa/Pneumo),Moniteurs,95,75,20,0.796
2024-06-20,PRAGUES_(Réa/Pneumo),Perfuseurs,106,85,21,0.807
2024-06-20,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,15,11,0.579
2024-06-20,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,65,20,0.766
2024-06-20,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.716
2024-06-20,MSN_(Neuro/Psy),Moniteurs,191,140,51,0.737
2024-06-20,MSN_(Neuro/Psy),Perfuseurs,477,366,111,0.768
2024-06-20,MSN_(Neuro/Psy),Échos,32,20,12,0.651
2024-06-20,MSN_(Neuro/Psy),Défibrillateurs,21,12,9,0.563
2024-06-20,MSN_(Neuro/Psy),Respirateurs,21,14,7,0.672
2024-06-20,Chirurgie,Moniteurs,64,49,15,0.777
2024-06-20,Chirurgie,Perfuseurs,265,202,63,0.768
2024-06-20,Chirurgie,Échos,26,20,6,0.777
2024-06-20,Chirurgie,Défibrillateurs,21,13,8,0.636
2024-06-20,Chirurgie,Respirateurs,11,5,6,0.595
2024-06-20,Imagerie,IRM,5,4,1,0.98
2024-06-20,Imagerie,Scanners,4,3,1,0.913
2024-06-20,Imagerie,Échos,16,11,5,0.724
2024-06-20,Urgences_(Passage_court),Moniteurs,26,21,5,0.806
2024-06-20,Urgences_(Passage_court),Perfuseurs,37,29,8,0.795
2024-06-20,Urgences_(Passage_court),Défibrillateurs,16,8,8,0.586
2024-06-21,PRAGUES_(Réa/Pneumo),Respirateurs,127,78,49,0.617
2024-06-21,PRAGUES_(Réa/Pneumo),Moniteurs,95,73,22,0.771
2024-06-21,PRAGUES_(Réa/Pneumo),Perfuseurs,106,77,29,0.738
2024-06-21,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,14,12,0.55
2024-06-21,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,59,26,0.71
2024-06-21,PRAGUES_(Réa/Pneumo),Échos,11,6,5,0.69
2024-06-21,MSN_(Neuro/Psy),Moniteurs,191,161,30,0.846
2024-06-21,MSN_(Neuro/Psy),Perfuseurs,477,356,121,0.747
2024-06-21,MSN_(Neuro/Psy),Échos,32,22,10,0.701
2024-06-21,MSN_(Neuro/Psy),Défibrillateurs,21,11,10,0.538
2024-06-21,MSN_(Neuro/Psy),Respirateurs,21,13,8,0.637
2024-06-21,Chirurgie,Moniteurs,64,48,16,0.764
2024-06-21,Chirurgie,Perfuseurs,265,197,68,0.745
2024-06-21,Chirurgie,Échos,26,17,9,0.667
2024-06-21,Chirurgie,Défibrillateurs,21,14,7,0.675
2024-06-21,Chirurgie,Respirateurs,11,6,5,0.683
2024-06-21,Imagerie,IRM,5,4,1,0.965
2024-06-21,Imagerie,Scanners,4,3,1,0.886
2024-06-21,Imagerie,Échos,16,11,5,0.686
2024-06-21,Urgences_(Passage_court),Moniteurs,26,22,4,0.866
2024-06-21,Urgences_(Passage_court),Perfuseurs,37,26,11,0.732
2024-06-21,Urgences_(Passage_court),Défibrillateurs,16,10,6,0.63
2024-06-22,PRAGUES_(Réa/Pneumo),Respirateurs,127,88,39,0.699
2024-06-22,PRAGUES_(Réa/Pneumo),Moniteurs,95,74,21,0.785
2024-06-22,PRAGUES_(Réa/Pneumo),Perfuseurs,106,77,29,0.732
2024-06-22,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,15,11,0.593
2024-06-22,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,65,20,0.772
2024-06-22,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.706
2024-06-22,MSN_(Neuro/Psy),Moniteurs,191,159,32,0.838
2024-06-22,MSN_(Neuro/Psy),Perfuseurs,477,369,108,0.775
2024-06-22,MSN_(Neuro/Psy),Échos,32,23,9,0.765
2024-06-22,MSN_(Neuro/Psy),Défibrillateurs,21,12,9,0.583
2024-06-22,MSN_(Neuro/Psy),Respirateurs,21,13,8,0.621
2024-06-22,Chirurgie,Moniteurs,64,48,16,0.758
2024-06-22,Chirurgie,Perfuseurs,265,179,86,0.676
2024-06-22,Chirurgie,Échos,26,19,7,0.723
2024-06-22,Chirurgie,Défibrillateurs,21,12,9,0.559
2024-06-22,Chirurgie,Respirateurs,11,6,5,0.627
2024-06-22,Imagerie,IRM,5,4,1,0.884
2024-06-22,Imagerie,Scanners,4,3,1,0.8
2024-06-22,Imagerie,Échos,16,10,6,0.663
2024-06-22,Urgences_(Passage_court),Moniteurs,26,21,5,0.819
2024-06-22,Urgences_(Passage_court),Perfuseurs,37,26,11,0.72
2024-06-22,Urgences_(Passage_court),Défibrillateurs,16,8,8,0.555
2024-06-23,PRAGUES_(Réa/Pneumo),Respirateurs,127,86,41,0.678
2024-06-23,PRAGUES_(Réa/Pneumo),Moniteurs,95,74,21,0.789
2024-06-23,PRAGUES_(Réa/Pneumo),Perfuseurs,106,80,26,0.755
2024-06-23,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,15,11,0.564
2024-06-23,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,60,25,0.72
2024-06-23,PRAGUES_(Réa/Pneumo),Échos,11,6,5,0.695
2024-06-23,MSN_(Neuro/Psy),Moniteurs,191,157,34,0.823
2024-06-23,MSN_(Neuro/Psy),Perfuseurs,477,373,104,0.783
2024-06-23,MSN_(Neuro/Psy),Échos,32,23,9,0.752
2024-06-23,MSN_(Neuro/Psy),Défibrillateurs,21,12,9,0.571
2024-06-23,MSN_(Neuro/Psy),Respirateurs,21,12,9,0.588
2024-06-23,Chirurgie,Moniteurs,64,49,15,0.773
2024-06-23,Chirurgie,Perfuseurs,265,192,73,0.726
2024-06-23,Chirurgie,Échos,26,19,7,0.735
2024-06-23,Chirurgie,Défibrillateurs,21,12,9,0.592
2024-06-23,Chirurgie,Respirateurs,11,6,5,0.624
2024-06-23,Imagerie,IRM,5,4,1,0.87
2024-06-23,Imagerie,Scanners,4,3,1,0.909
2024-06-23,Imagerie,Échos,16,10,6,0.665
2024-06-23,Urgences_(Passage_court),Moniteurs,26,22,4,0.854
2024-06-23,Urgences_(Passage_court),Perfuseurs,37,24,13,0.67
2024-06-23,Urgences_(Passage_court),Défibrillateurs,16,10,6,0.615
2024-06-24,PRAGUES_(Réa/Pneumo),Respirateurs,127,83,44,0.651
2024-06-24,PRAGUES_(Réa/Pneumo),Moniteurs,95,74,21,0.783
2024-06-24,PRAGUES_(Réa/Pneumo),Perfuseurs,106,76,30,0.725
2024-06-24,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,15,11,0.582
2024-06-24,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,59,26,0.705
2024-06-24,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.735
2024-06-24,MSN_(Neuro/Psy),Moniteurs,191,154,37,0.809
2024-06-24,MSN_(Neuro/Psy),Perfuseurs,477,340,137,0.714
2024-06-24,MSN_(Neuro/Psy),Échos,32,22,10,0.725
2024-06-24,MSN_(Neuro/Psy),Défibrillateurs,21,13,8,0.637
2024-06-24,MSN_(Neuro/Psy),Respirateurs,21,12,9,0.6
2024-06-24,Chirurgie,Moniteurs,64,51,13,0.807
2024-06-24,Chirurgie,Perfuseurs,265,177,88,0.671
2024-06-24,Chirurgie,Échos,26,18,8,0.715
2024-06-24,Chirurgie,Défibrillateurs,21,14,7,0.65
2024-06-24,Chirurgie,Respirateurs,11,6,5,0.633
2024-06-24,Imagerie,IRM,5,4,1,0.98
2024-06-24,Imagerie,Scanners,4,3,1,0.882
2024-06-24,Imagerie,Échos,16,11,5,0.704
2024-06-24,Urgences_(Passage_court),Moniteurs,26,21,5,0.818
2024-06-24,Urgences_(Passage_court),Perfuseurs,37,26,11,0.721
2024-06-24,Urgences_(Passage_court),Défibrillateurs,16,10,6,0.639
2024-06-25,PRAGUES_(Réa/Pneumo),Respirateurs,127,77,50,0.614
2024-06-25,PRAGUES_(Réa/Pneumo),Moniteurs,95,80,15,0.838
2024-06-25,PRAGUES_(Réa/Pneumo),Perfuseurs,106,82,24,0.776
2024-06-25,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,15,11,0.597
2024-06-25,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,64,21,0.757
2024-06-25,PRAGUES_(Réa/Pneumo),Échos,11,6,5,0.691
2024-06-25,MSN_(Neuro/Psy),Moniteurs,191,157,34,0.825
2024-06-25,MSN_(Neuro/Psy),Perfuseurs,477,355,122,0.746
2024-06-25,MSN_(Neuro/Psy),Échos,32,22,10,0.726
2024-06-25,MSN_(Neuro/Psy),Défibrillateurs,21,13,8,0.612
2024-06-25,MSN_(Neuro/Psy),Respirateurs,21,13,8,0.61
2024-06-25,Chirurgie,Moniteurs,64,50,14,0.79
2024-06-25,Chirurgie,Perfuseurs,265,199,66,0.752
2024-06-25,Chirurgie,Échos,26,18,8,0.693
2024-06-25,Chirurgie,Défibrillateurs,21,12,9,0.59
2024-06-25,Chirurgie,Respirateurs,11,6,5,0.684
2024-06-25,Imagerie,IRM,5,4,1,0.98
2024-06-25,Imagerie,Scanners,4,3,1,0.882
2024-06-25,Imagerie,Échos,16,11,5,0.683
2024-06-25,Urgences_(Passage_court),Moniteurs,26,21,5,0.82
2024-06-25,Urgences_(Passage_court),Perfuseurs,37,30,7,0.818
2024-06-25,Urgences_(Passage_court),Défibrillateurs,16,10,6,0.61
2024-06-26,PRAGUES_(Réa/Pneumo),Respirateurs,127,83,44,0.654
2024-06-26,PRAGUES_(Réa/Pneumo),Moniteurs,95,80,15,0.84
2024-06-26,PRAGUES_(Réa/Pneumo),Perfuseurs,106,88,18,0.831
2024-06-26,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,16,10,0.606
2024-06-26,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,59,26,0.709
2024-06-26,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.762
2024-06-26,MSN_(Neuro/Psy),Moniteurs,191,149,42,0.785
2024-06-26,MSN_(Neuro/Psy),Perfuseurs,477,339,138,0.712
2024-06-26,MSN_(Neuro/Psy),Échos,32,24,8,0.785
2024-06-26,MSN_(Neuro/Psy),Défibrillateurs,21,12,9,0.592
2024-06-26,MSN_(Neuro/Psy),Respirateurs,21,14,7,0.661
2024-06-26,Chirurgie,Moniteurs,64,49,15,0.775
2024-06-26,Chirurgie,Perfuseurs,265,209,56,0.791
2024-06-26,Chirurgie,Échos,26,17,9,0.669
2024-06-26,Chirurgie,Défibrillateurs,21,14,7,0.697
2024-06-26,Chirurgie,Respirateurs,11,6,5,0.624
2024-06-26,Imagerie,IRM,5,4,1,0.972
2024-06-26,Imagerie,Scanners,4,3,1,0.823
2024-06-26,Imagerie,Échos,16,11,5,0.712
2024-06-26,Urgences_(Passage_court),Moniteurs,26,20,6,0.797
2024-06-26,Urgences_(Passage_court),Perfuseurs,37,28,9,0.754
2024-06-26,Urgences_(Passage_court),Défibrillateurs,16,8,8,0.573
2024-06-27,PRAGUES_(Réa/Pneumo),Respirateurs,127,80,47,0.629
2024-06-27,PRAGUES_(Réa/Pneumo),Moniteurs,95,80,15,0.835
2024-06-27,PRAGUES_(Réa/Pneumo),Perfuseurs,106,68,38,0.645
2024-06-27,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,16,10,0.636
2024-06-27,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,64,21,0.751
2024-06-27,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.708
2024-06-27,MSN_(Neuro/Psy),Moniteurs,191,130,61,0.688
2024-06-27,MSN_(Neuro/Psy),Perfuseurs,477,367,110,0.77
2024-06-27,MSN_(Neuro/Psy),Échos,32,22,10,0.702
2024-06-27,MSN_(Neuro/Psy),Défibrillateurs,21,13,8,0.628
2024-06-27,MSN_(Neuro/Psy),Respirateurs,21,13,8,0.632
2024-06-27,Chirurgie,Moniteurs,64,53,11,0.85
2024-06-27,Chirurgie,Perfuseurs,265,225,40,0.849
2024-06-27,Chirurgie,Échos,26,19,7,0.736
2024-06-27,Chirurgie,Défibrillateurs,21,12,9,0.557
2024-06-27,Chirurgie,Respirateurs,11,6,5,0.646
2024-06-27,Imagerie,IRM,5,4,1,0.834
2024-06-27,Imagerie,Scanners,4,3,1,0.859
2024-06-27,Imagerie,Échos,16,10,6,0.659
2024-06-27,Urgences_(Passage_court),Moniteurs,26,21,5,0.831
2024-06-27,Urgences_(Passage_court),Perfuseurs,37,28,9,0.759
2024-06-27,Urgences_(Passage_court),Défibrillateurs,16,8,8,0.587
2024-06-28,PRAGUES_(Réa/Pneumo),Respirateurs,127,82,45,0.646
2024-06-28,PRAGUES_(Réa/Pneumo),Moniteurs,95,72,23,0.758
2024-06-28,PRAGUES_(Réa/Pneumo),Perfuseurs,106,77,29,0.738
2024-06-28,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,16,10,0.631
2024-06-28,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,60,25,0.72
2024-06-28,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.704
2024-06-28,MSN_(Neuro/Psy),Moniteurs,191,164,27,0.864
2024-06-28,MSN_(Neuro/Psy),Perfuseurs,477,361,116,0.759
2024-06-28,MSN_(Neuro/Psy),Échos,32,22,10,0.72
2024-06-28,MSN_(Neuro/Psy),Défibrillateurs,21,12,9,0.56
2024-06-28,MSN_(Neuro/Psy),Respirateurs,21,13,8,0.622
2024-06-28,Chirurgie,Moniteurs,64,52,12,0.825
2024-06-28,Chirurgie,Perfuseurs,265,206,59,0.776
2024-06-28,Chirurgie,Échos,26,17,9,0.674
2024-06-28,Chirurgie,Défibrillateurs,21,13,8,0.606
2024-06-28,Chirurgie,Respirateurs,11,5,6,0.576
2024-06-28,Imagerie,IRM,5,4,1,0.925
2024-06-28,Imagerie,Scanners,4,3,1,0.869
2024-06-28,Imagerie,Échos,16,11,5,0.727
2024-06-28,Urgences_(Passage_court),Moniteurs,26,19,7,0.759
2024-06-28,Urgences_(Passage_court),Perfuseurs,37,31,6,0.848
2024-06-28,Urgences_(Passage_court),Défibrillateurs,16,8,8,0.594
2024-06-29,PRAGUES_(Réa/Pneumo),Respirateurs,127,81,46,0.641
2024-06-29,PRAGUES_(Réa/Pneumo),Moniteurs,95,74,21,0.786
2024-06-29,PRAGUES_(Réa/Pneumo),Perfuseurs,106,80,26,0.757
2024-06-29,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,16,10,0.613
2024-06-29,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,64,21,0.756
2024-06-29,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.713
2024-06-29,MSN_(Neuro/Psy),Moniteurs,191,149,42,0.786
2024-06-29,MSN_(Neuro/Psy),Perfuseurs,477,359,118,0.755
2024-06-29,MSN_(Neuro/Psy),Échos,32,21,11,0.693
2024-06-29,MSN_(Neuro/Psy),Défibrillateurs,21,13,8,0.633
2024-06-29,MSN_(Neuro/Psy),Respirateurs,21,13,8,0.636
2024-06-29,Chirurgie,Moniteurs,64,49,15,0.769
2024-06-29,Chirurgie,Perfuseurs,265,202,63,0.765
2024-06-29,Chirurgie,Échos,26,17,9,0.674
2024-06-29,Chirurgie,Défibrillateurs,21,12,9,0.582
2024-06-29,Chirurgie,Respirateurs,11,6,5,0.646
2024-06-29,Imagerie,IRM,5,4,1,0.87
2024-06-29,Imagerie,Scanners,4,3,1,0.943
2024-06-29,Imagerie,Échos,16,11,5,0.673
2024-06-29,Urgences_(Passage_court),Moniteurs,26,19,7,0.747
2024-06-29,Urgences_(Passage_court),Perfuseurs,37,29,8,0.798
2024-06-29,Urgences_(Passage_court),Défibrillateurs,16,8,8,0.593
2024-06-30,PRAGUES_(Réa/Pneumo),Respirateurs,127,88,39,0.693
2024-06-30,PRAGUES_(Réa/Pneumo),Moniteurs,95,71,24,0.755
2024-06-30,PRAGUES_(Réa/Pneumo),Perfuseurs,106,77,29,0.733
2024-06-30,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,16,10,0.607
2024-06-30,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,65,20,0.766
2024-06-30,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.713
2024-06-30,MSN_(Neuro/Psy),Moniteurs,191,144,47,0.76
2024-06-30,MSN_(Neuro/Psy),Perfuseurs,477,365,112,0.765
2024-06-30,MSN_(Neuro/Psy),Échos,32,20,12,0.66
2024-06-30,MSN_(Neuro/Psy),Défibrillateurs,21,13,8,0.605
2024-06-30,MSN_(Neuro/Psy),Respirateurs,21,14,7,0.669
2024-06-30,Chirurgie,Moniteurs,64,51,13,0.808
2024-06-30,Chirurgie,Perfuseurs,265,205,60,0.774
2024-06-30,Chirurgie,Échos,26,18,8,0.696
2024-06-30,Chirurgie,Défibrillateurs,21,13,8,0.62
2024-06-30,Chirurgie,Respirateurs,11,6,5,0.652
2024-06-30,Imagerie,IRM,5,4,1,0.947
2024-06-30,Imagerie,Scanners,4,3,1,0.871
2024-06-30,Imagerie,Échos,16,11,5,0.689
2024-06-30,Urgences_(Passage_court),Moniteurs,26,21,5,0.81
2024-06-30,Urgences_(Passage_court),Perfuseurs,37,26,11,0.739
2024-06-30,Urgences_(Passage_court),Défibrillateurs,16,8,8,0.576
2024-07-01,PRAGUES_(Réa/Pneumo),Respirateurs,127,86,41,0.677
2024-07-01,PRAGUES_(Réa/Pneumo),Moniteurs,95,73,22,0.771
2024-07-01,PRAGUES_(Réa/Pneumo),Perfuseurs,106,81,25,0.764
2024-07-01,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,16,10,0.611
2024-07-01,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,63,22,0.739
2024-07-01,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.708
2024-07-01,MSN_(Neuro/Psy),Moniteurs,191,162,29,0.853
