date,service,lits_totaux,lits_occupes,taux_occupation
2024-04-22,PRAGUES_(Réa/Pneumo),86,71,0.831
2024-04-22,Urgences_(Passage_court),114,105,0.917
2024-04-22,MSN_(Neuro/Psy),420,347,0.826
2024-04-22,Chirurgie,324,273,0.845
2024-04-22,Coeur_Metabolisme,210,161,0.769
2024-04-22,MSN_(Neuro/Psy),191,140,0.738
2024-04-22,Pôle_31_(Infectieux),134,91,0.69
2024-04-22,Gériatrie,153,108,0.709
2024-04-22,ORPHé_(Onco/Hémato),277,217,0.787
2024-04-23,PRAGUES_(Réa/Pneumo),86,74,0.865
2024-04-23,Urgences_(Passage_court),114,104,0.914
2024-04-23,MSN_(Neuro/Psy),420,334,0.796
2024-04-23,Chirurgie,324,272,0.842
2024-04-23,Coeur_Metabolisme,210,167,0.799
2024-04-23,MSN_(Neuro/Psy),191,156,0.818
2024-04-23,Pôle_31_(Infectieux),134,89,0.672
2024-04-23,Gériatrie,153,113,0.744
2024-04-23,ORPHé_(Onco/Hémato),277,223,0.807
2024-04-24,PRAGUES_(Réa/Pneumo),86,75,0.884
2024-04-24,Urgences_(Passage_court),114,104,0.909
2024-04-24,MSN_(Neuro/Psy),420,342,0.817
2024-04-24,Chirurgie,324,261,0.807
2024-04-24,Coeur_Metabolisme,210,162,0.775
2024-04-24,MSN_(Neuro/Psy),191,140,0.737
2024-04-24,Pôle_31_(Infectieux),134,88,0.663
2024-04-24,Gériatrie,153,110,0.728
2024-04-24,ORPHé_(Onco/Hémato),277,214,0.775
2024-04-25,PRAGUES_(Réa/Pneumo),86,70,0.82
2024-04-25,Urgences_(Passage_court),114,109,0.96
2024-04-25,MSN_(Neuro/Psy),420,349,0.832
2024-04-25,Chirurgie,324,269,0.833
2024-04-25,Coeur_Metabolisme,210,167,0.8
2024-04-25,MSN_(Neuro/Psy),191,158,0.828
2024-04-25,Pôle_31_(Infectieux),134,94,0.712
2024-04-25,Gériatrie,153,109,0.716
2024-04-25,ORPHé_(Onco/Hémato),277,220,0.799
2024-04-26,PRAGUES_(Réa/Pneumo),86,71,0.836
2024-04-26,Urgences_(Passage_court),114,105,0.918
2024-04-26,MSN_(Neuro/Psy),420,341,0.815
2024-04-26,Chirurgie,324,266,0.822
2024-04-26,Coeur_Metabolisme,210,173,0.824
2024-04-26,MSN_(Neuro/Psy),191,148,0.779
2024-04-26,Pôle_31_(Infectieux),134,89,0.668
2024-04-26,Gériatrie,153,112,0.739
2024-04-26,ORPHé_(Onco/Hémato),277,206,0.744
2024-04-27,PRAGUES_(Réa/Pneumo),86,69,0.804
2024-04-27,Urgences_(Passage_court),114,101,0.883
2024-04-27,MSN_(Neuro/Psy),420,351,0.838
2024-04-27,Chirurgie,324,272,0.842
2024-04-27,Coeur_Metabolisme,210,162,0.774
2024-04-27,MSN_(Neuro/Psy),191,139,0.729
2024-04-27,Pôle_31_(Infectieux),134,92,0.696
2024-04-27,Gériatrie,153,109,0.716
2024-04-27,ORPHé_(Onco/Hémato),277,201,0.728
2024-04-28,PRAGUES_(Réa/Pneumo),86,70,0.823
2024-04-28,Urgences_(Passage_court),114,106,0.929
2024-04-28,MSN_(Neuro/Psy),420,323,0.77
2024-04-28,Chirurgie,324,267,0.827
2024-04-28,Coeur_Metabolisme,210,162,0.773
2024-04-28,MSN_(Neuro/Psy),191,142,0.748
2024-04-28,Pôle_31_(Infectieux),134,94,0.713
2024-04-28,Gériatrie,153,108,0.715
2024-04-28,ORPHé_(Onco/Hémato),277,205,0.741
2024-04-29,PRAGUES_(Réa/Pneumo),86,75,0.883
2024-04-29,Urgences_(Passage_court),114,107,0.943
2024-04-29,MSN_(Neuro/Psy),420,333,0.793
2024-04-29,Chirurgie,324,272,0.843
2024-04-29,Coeur_Metabolisme,210,164,0.784
2024-04-29,MSN_(Neuro/Psy),191,145,0.765
2024-04-29,Pôle_31_(Infectieux),134,93,0.7
2024-04-29,Gériatrie,153,112,0.74
2024-04-29,ORPHé_(Onco/Hémato),277,213,0.771
2024-04-30,PRAGUES_(Réa/Pneumo),86,72,0.846
2024-04-30,Urgences_(Passage_court),114,103,0.9
2024-04-30,MSN_(Neuro/Psy),420,336,0.801
2024-04-30,Chirurgie,324,267,0.826
2024-04-30,Coeur_Metabolisme,210,165,0.792
2024-04-30,MSN_(Neuro/Psy),191,153,0.802
2024-04-30,Pôle_31_(Infectieux),134,94,0.714
2024-04-30,Gériatrie,153,113,0.747
2024-04-30,ORPHé_(Onco/Hémato),277,212,0.768
2024-05-01,PRAGUES_(Réa/Pneumo),86,76,0.892
2024-05-01,Urgences_(Passage_court),114,106,0.931
2024-05-01,MSN_(Neuro/Psy),420,343,0.818
2024-05-01,Chirurgie,324,251,0.776
2024-05-01,Coeur_Metabolisme,210,161,0.768
2024-05-01,MSN_(Neuro/Psy),191,151,0.794
2024-05-01,Pôle_31_(Infectieux),134,93,0.706
2024-05-01,Gériatrie,153,117,0.768
2024-05-01,ORPHé_(Onco/Hémato),277,204,0.739
2024-05-02,PRAGUES_(Réa/Pneumo),86,75,0.881
2024-05-02,Urgences_(Passage_court),114,106,0.931
2024-05-02,MSN_(Neuro/Psy),420,329,0.784
2024-05-02,Chirurgie,324,271,0.838
2024-05-02,Coeur_Metabolisme,210,173,0.823
2024-05-02,MSN_(Neuro/Psy),191,149,0.786
2024-05-02,Pôle_31_(Infectieux),134,99,0.744
2024-05-02,Gériatrie,153,123,0.806
2024-05-02,ORPHé_(Onco/Hémato),277,215,0.778
2024-05-03,PRAGUES_(Réa/Pneumo),86,71,0.835
2024-05-03,Urgences_(Passage_court),114,105,0.919
2024-05-03,MSN_(Neuro/Psy),420,339,0.81
2024-05-03,Chirurgie,324,280,0.866
2024-05-03,Coeur_Metabolisme,210,169,0.805
2024-05-03,MSN_(Neuro/Psy),191,141,0.741
2024-05-03,Pôle_31_(Infectieux),134,94,0.707
2024-05-03,Gériatrie,153,124,0.817
2024-05-03,ORPHé_(Onco/Hémato),277,213,0.771
2024-05-04,PRAGUES_(Réa/Pneumo),86,73,0.864
2024-05-04,Urgences_(Passage_court),114,98,0.861
2024-05-04,MSN_(Neuro/Psy),420,331,0.79
2024-05-04,Chirurgie,324,251,0.775
2024-05-04,Coeur_Metabolisme,210,167,0.799
2024-05-04,MSN_(Neuro/Psy),191,141,0.74
2024-05-04,Pôle_31_(Infectieux),134,92,0.694
2024-05-04,Gériatrie,153,111,0.736
2024-05-04,ORPHé_(Onco/Hémato),277,211,0.765
2024-05-05,PRAGUES_(Réa/Pneumo),86,72,0.849
2024-05-05,Urgences_(Passage_court),114,102,0.89
2024-05-05,MSN_(Neuro/Psy),420,320,0.764
2024-05-05,Chirurgie,324,281,0.867
2024-05-05,Coeur_Metabolisme,210,166,0.797
2024-05-05,MSN_(Neuro/Psy),191,149,0.784
2024-05-05,Pôle_31_(Infectieux),134,92,0.695
2024-05-05,Gériatrie,153,110,0.729
2024-05-05,ORPHé_(Onco/Hémato),277,204,0.739
2024-05-06,PRAGUES_(Réa/Pneumo),86,72,0.842
2024-05-06,Urgences_(Passage_court),114,108,0.952
2024-05-06,MSN_(Neuro/Psy),420,336,0.803
2024-05-06,Chirurgie,324,276,0.853
2024-05-06,Coeur_Metabolisme,210,157,0.749
2024-05-06,MSN_(Neuro/Psy),191,154,0.809
2024-05-06,Pôle_31_(Infectieux),134,91,0.685
2024-05-06,Gériatrie,153,103,0.68
2024-05-06,ORPHé_(Onco/Hémato),277,222,0.802
2024-05-07,PRAGUES_(Réa/Pneumo),86,74,0.869
2024-05-07,Urgences_(Passage_court),114,106,0.929
2024-05-07,MSN_(Neuro/Psy),420,353,0.843
2024-05-07,Chirurgie,324,259,0.799
2024-05-07,Coeur_Metabolisme,210,164,0.787
2024-05-07,MSN_(Neuro/Psy),191,144,0.76
2024-05-07,Pôle_31_(Infectieux),134,95,0.715
2024-05-07,Gériatrie,153,107,0.708
2024-05-07,ORPHé_(Onco/Hémato),277,205,0.742
2024-05-08,PRAGUES_(Réa/Pneumo),86,72,0.846
2024-05-08,Urgences_(Passage_court),114,106,0.929
2024-05-08,MSN_(Neuro/Psy),420,356,0.849
2024-05-08,Chirurgie,324,266,0.822
2024-05-08,Coeur_Metabolisme,210,169,0.807
2024-05-08,MSN_(Neuro/Psy),191,148,0.781
2024-05-08,Pôle_31_(Infectieux),134,93,0.703
2024-05-08,Gériatrie,153,113,0.748
2024-05-08,ORPHé_(Onco/Hémato),277,211,0.766
2024-05-09,PRAGUES_(Réa/Pneumo),86,74,0.865
2024-05-09,Urgences_(Passage_court),114,104,0.909
2024-05-09,MSN_(Neuro/Psy),420,354,0.844
2024-05-09,Chirurgie,324,276,0.852
2024-05-09,Coeur_Metabolisme,210,167,0.801
2024-05-09,MSN_(Neuro/Psy),191,155,0.814
2024-05-09,Pôle_31_(Infectieux),134,95,0.722
2024-05-09,Gériatrie,153,103,0.675
2024-05-09,ORPHé_(Onco/Hémato),277,216,0.782
2024-05-10,PRAGUES_(Réa/Pneumo),86,69,0.813
2024-05-10,Urgences_(Passage_court),114,98,0.859
2024-05-10,MSN_(Neuro/Psy),420,344,0.822
2024-05-10,Chirurgie,324,275,0.847
2024-05-10,Coeur_Metabolisme,210,167,0.8
2024-05-10,MSN_(Neuro/Psy),191,154,0.81
2024-05-10,Pôle_31_(Infectieux),134,90,0.679
2024-05-10,Gériatrie,153,114,0.751
2024-05-10,ORPHé_(Onco/Hémato),277,213,0.77
2024-05-11,PRAGUES_(Réa/Pneumo),86,76,0.897
2024-05-11,Urgences_(Passage_court),114,102,0.895
2024-05-11,MSN_(Neuro/Psy),420,323,0.772
2024-05-11,Chirurgie,324,266,0.821
2024-05-11,Coeur_Metabolisme,210,158,0.757
2024-05-11,MSN_(Neuro/Psy),191,151,0.792
2024-05-11,Pôle_31_(Infectieux),134,91,0.69
2024-05-11,Gériatrie,153,112,0.739
2024-05-11,ORPHé_(Onco/Hémato),277,195,0.708
2024-05-12,PRAGUES_(Réa/Pneumo),86,69,0.808
2024-05-12,Urgences_(Passage_court),114,99,0.862
2024-05-12,MSN_(Neuro/Psy),420,321,0.766
2024-05-12,Chirurgie,324,244,0.754
2024-05-12,Coeur_Metabolisme,210,167,0.801
2024-05-12,MSN_(Neuro/Psy),191,143,0.753
2024-05-12,Pôle_31_(Infectieux),134,93,0.706
2024-05-12,Gériatrie,153,116,0.757
2024-05-12,ORPHé_(Onco/Hémato),277,211,0.766
2024-05-13,PRAGUES_(Réa/Pneumo),86,76,0.893
2024-05-13,Urgences_(Passage_court),114,103,0.907
2024-05-13,MSN_(Neuro/Psy),420,335,0.799
2024-05-13,Chirurgie,324,267,0.824
2024-05-13,Coeur_Metabolisme,210,163,0.781
2024-05-13,MSN_(Neuro/Psy),191,147,0.776
2024-05-13,Pôle_31_(Infectieux),134,93,0.703
2024-05-13,Gériatrie,153,116,0.759
2024-05-13,ORPHé_(Onco/Hémato),277,230,0.834
2024-05-14,PRAGUES_(Réa/Pneumo),86,75,0.887
2024-05-14,Urgences_(Passage_court),114,105,0.924
2024-05-14,MSN_(Neuro/Psy),420,347,0.827
2024-05-14,Chirurgie,324,268,0.827
2024-05-14,Coeur_Metabolisme,210,171,0.817
2024-05-14,MSN_(Neuro/Psy),191,148,0.781
2024-05-14,Pôle_31_(Infectieux),134,95,0.718
2024-05-14,Gériatrie,153,113,0.747
2024-05-14,ORPHé_(Onco/Hémato),277,226,0.82
2024-05-15,PRAGUES_(Réa/Pneumo),86,74,0.865
2024-05-15,Urgences_(Passage_court),114,106,0.93
2024-05-15,MSN_(Neuro/Psy),420,333,0.795
2024-05-15,Chirurgie,324,270,0.833
2024-05-15,Coeur_Metabolisme,210,169,0.807
2024-05-15,MSN_(Neuro/Psy),191,149,0.785
2024-05-15,Pôle_31_(Infectieux),134,88,0.664
2024-05-15,Gériatrie,153,116,0.761
2024-05-15,ORPHé_(Onco/Hémato),277,209,0.758
2024-05-16,PRAGUES_(Réa/Pneumo),86,76,0.899
2024-05-16,Urgences_(Passage_court),114,109,0.955
2024-05-16,MSN_(Neuro/Psy),420,351,0.836
2024-05-16,Chirurgie,324,276,0.852
2024-05-16,Coeur_Metabolisme,210,164,0.783
2024-05-16,MSN_(Neuro/Psy),191,146,0.771
2024-05-16,Pôle_31_(Infectieux),134,98,0.731
2024-05-16,Gériatrie,153,108,0.715
2024-05-16,ORPHé_(Onco/Hémato),277,212,0.769
2024-05-17,PRAGUES_(Réa/Pneumo),86,76,0.89
2024-05-17,Urgences_(Passage_court),114,98,0.856
2024-05-17,MSN_(Neuro/Psy),420,344,0.822
2024-05-17,Chirurgie,324,259,0.799
2024-05-17,Coeur_Metabolisme,210,161,0.771
2024-05-17,MSN_(Neuro/Psy),191,157,0.826
2024-05-17,Pôle_31_(Infectieux),134,91,0.688
2024-05-17,Gériatrie,153,113,0.746
2024-05-17,ORPHé_(Onco/Hémato),277,223,0.807
2024-05-18,PRAGUES_(Réa/Pneumo),86,71,0.833
2024-05-18,Urgences_(Passage_court),114,102,0.894
2024-05-18,MSN_(Neuro/Psy),420,325,0.776
2024-05-18,Chirurgie,324,253,0.784
2024-05-18,Coeur_Metabolisme,210,162,0.775
2024-05-18,MSN_(Neuro/Psy),191,141,0.741
2024-05-18,Pôle_31_(Infectieux),134,91,0.69
2024-05-18,Gériatrie,153,116,0.76
2024-05-18,ORPHé_(Onco/Hémato),277,209,0.755
2024-05-19,PRAGUES_(Réa/Pneumo),86,72,0.844
2024-05-19,Urgences_(Passage_court),114,101,0.883
2024-05-19,MSN_(Neuro/Psy),420,353,0.842
2024-05-19,Chirurgie,324,270,0.836
2024-05-19,Coeur_Metabolisme,210,162,0.774
2024-05-19,MSN_(Neuro/Psy),191,143,0.753
2024-05-19,Pôle_31_(Infectieux),134,93,0.704
2024-05-19,Gériatrie,153,109,0.716
2024-05-19,ORPHé_(Onco/Hémato),277,200,0.728
2024-05-20,PRAGUES_(Réa/Pneumo),86,76,0.889
2024-05-20,Urgences_(Passage_court),114,111,0.975
2024-05-20,MSN_(Neuro/Psy),420,352,0.84
2024-05-20,Chirurgie,324,277,0.856
2024-05-20,Coeur_Metabolisme,210,166,0.795
2024-05-20,MSN_(Neuro/Psy),191,152,0.796
2024-05-20,Pôle_31_(Infectieux),134,91,0.689
2024-05-20,Gériatrie,153,111,0.73
2024-05-20,ORPHé_(Onco/Hémato),277,211,0.765
2024-05-21,PRAGUES_(Réa/Pneumo),86,74,0.865
2024-05-21,Urgences_(Passage_court),114,102,0.891
2024-05-21,MSN_(Neuro/Psy),420,336,0.801
2024-05-21,Chirurgie,324,262,0.809
2024-05-21,Coeur_Metabolisme,210,166,0.795
2024-05-21,MSN_(Neuro/Psy),191,151,0.793
2024-05-21,Pôle_31_(Infectieux),134,91,0.69
2024-05-21,Gériatrie,153,119,0.784
2024-05-21,ORPHé_(Onco/Hémato),277,214,0.775
2024-05-22,PRAGUES_(Réa/Pneumo),86,72,0.841
2024-05-22,Urgences_(Passage_court),114,104,0.914
2024-05-22,MSN_(Neuro/Psy),420,329,0.783
2024-05-22,Chirurgie,324,265,0.819
2024-05-22,Coeur_Metabolisme,210,159,0.76
2024-05-22,MSN_(Neuro/Psy),191,144,0.759
2024-05-22,Pôle_31_(Infectieux),134,90,0.675
2024-05-22,Gériatrie,153,113,0.749
2024-05-22,ORPHé_(Onco/Hémato),277,213,0.773
2024-05-23,PRAGUES_(Réa/Pneumo),86,73,0.852
2024-05-23,Urgences_(Passage_court),114,106,0.928
2024-05-23,MSN_(Neuro/Psy),420,331,0.789
2024-05-23,Chirurgie,324,264,0.814
2024-05-23,Coeur_Metabolisme,210,169,0.804
2024-05-23,MSN_(Neuro/Psy),191,153,0.805
2024-05-23,Pôle_31_(Infectieux),134,82,0.612
2024-05-23,Gériatrie,153,106,0.697
2024-05-23,ORPHé_(Onco/Hémato),277,212,0.769
2024-05-24,PRAGUES_(Réa/Pneumo),86,74,0.876
2024-05-24,Urgences_(Passage_court),114,105,0.925
2024-05-24,MSN_(Neuro/Psy),420,334,0.797
2024-05-24,Chirurgie,324,268,0.827
2024-05-24,Coeur_Metabolisme,210,160,0.766
2024-05-24,MSN_(Neuro/Psy),191,145,0.763
2024-05-24,Pôle_31_(Infectieux),134,92,0.695
2024-05-24,Gériatrie,153,119,0.779
2024-05-24,ORPHé_(Onco/Hémato),277,217,0.786
2024-05-25,PRAGUES_(Réa/Pneumo),86,70,0.824
2024-05-25,Urgences_(Passage_court),114,104,0.916
2024-05-25,MSN_(Neuro/Psy),420,334,0.797
2024-05-25,Chirurgie,324,264,0.816
2024-05-25,Coeur_Metabolisme,210,163,0.778
2024-05-25,MSN_(Neuro/Psy),191,140,0.736
2024-05-25,Pôle_31_(Infectieux),134,93,0.7
2024-05-25,Gériatrie,153,110,0.723
2024-05-25,ORPHé_(Onco/Hémato),277,210,0.759
2024-05-26,PRAGUES_(Réa/Pneumo),86,75,0.882
2024-05-26,Urgences_(Passage_court),114,98,0.859
2024-05-26,MSN_(Neuro/Psy),420,335,0.798
2024-05-26,Chirurgie,324,259,0.8
2024-05-26,Coeur_Metabolisme,210,164,0.785
2024-05-26,MSN_(Neuro/Psy),191,141,0.744
2024-05-26,Pôle_31_(Infectieux),134,95,0.721
2024-05-26,Gériatrie,153,111,0.73
2024-05-26,ORPHé_(Onco/Hémato),277,201,0.729
2024-05-27,PRAGUES_(Réa/Pneumo),86,75,0.877
2024-05-27,Urgences_(Passage_court),114,101,0.881
2024-05-27,MSN_(Neuro/Psy),420,350,0.834
2024-05-27,Chirurgie,324,262,0.809
2024-05-27,Coeur_Metabolisme,210,162,0.773
2024-05-27,MSN_(Neuro/Psy),191,151,0.794
2024-05-27,Pôle_31_(Infectieux),134,96,0.723
2024-05-27,Gériatrie,153,112,0.74
2024-05-27,ORPHé_(Onco/Hémato),277,217,0.787
2024-05-28,PRAGUES_(Réa/Pneumo),86,76,0.891
2024-05-28,Urgences_(Passage_court),114,107,0.936
2024-05-28,MSN_(Neuro/Psy),420,340,0.811
2024-05-28,Chirurgie,324,260,0.802
2024-05-28,Coeur_Metabolisme,210,166,0.795
2024-05-28,MSN_(Neuro/Psy),191,142,0.75
2024-05-28,Pôle_31_(Infectieux),134,87,0.656
2024-05-28,Gériatrie,153,113,0.748
2024-05-28,ORPHé_(Onco/Hémato),277,211,0.765
2024-05-29,PRAGUES_(Réa/Pneumo),86,73,0.864
2024-05-29,Urgences_(Passage_court),114,105,0.919
2024-05-29,MSN_(Neuro/Psy),420,342,0.817
2024-05-29,Chirurgie,324,272,0.841
2024-05-29,Coeur_Metabolisme,210,161,0.768
2024-05-29,MSN_(Neuro/Psy),191,145,0.766
2024-05-29,Pôle_31_(Infectieux),134,94,0.708
2024-05-29,Gériatrie,153,111,0.736
2024-05-29,ORPHé_(Onco/Hémato),277,206,0.744
2024-05-30,PRAGUES_(Réa/Pneumo),86,70,0.818
2024-05-30,Urgences_(Passage_court),114,98,0.853
2024-05-30,MSN_(Neuro/Psy),420,349,0.831
2024-05-30,Chirurgie,324,257,0.793
2024-05-30,Coeur_Metabolisme,210,164,0.786
2024-05-30,MSN_(Neuro/Psy),191,147,0.777
2024-05-30,Pôle_31_(Infectieux),134,94,0.711
2024-05-30,Gériatrie,153,107,0.706
2024-05-30,ORPHé_(Onco/Hémato),277,216,0.785
2024-05-31,PRAGUES_(Réa/Pneumo),86,74,0.876
2024-05-31,Urgences_(Passage_court),114,104,0.912
2024-05-31,MSN_(Neuro/Psy),420,337,0.805
2024-05-31,Chirurgie,324,276,0.85
2024-05-31,Coeur_Metabolisme,210,160,0.766
2024-05-31,MSN_(Neuro/Psy),191,141,0.744
2024-05-31,Pôle_31_(Infectieux),134,94,0.708
2024-05-31,Gériatrie,153,109,0.717
2024-05-31,ORPHé_(Onco/Hémato),277,207,0.75
2024-06-01,PRAGUES_(Réa/Pneumo),86,74,0.874
2024-06-01,Urgences_(Passage_court),114,102,0.892
2024-06-01,MSN_(Neuro/Psy),420,324,0.774
2024-06-01,Chirurgie,324,280,0.865
2024-06-01,Coeur_Metabolisme,210,169,0.804
2024-06-01,MSN_(Neuro/Psy),191,145,0.766
2024-06-01,Pôle_31_(Infectieux),134,91,0.684
2024-06-01,Gériatrie,153,112,0.74
2024-06-01,ORPHé_(Onco/Hémato),277,199,0.723
2024-06-02,PRAGUES_(Réa/Pneumo),86,73,0.857
2024-06-02,Urgences_(Passage_court),114,101,0.882
2024-06-02,MSN_(Neuro/Psy),420,334,0.796
2024-06-02,Chirurgie,324,266,0.823
2024-06-02,Coeur_Metabolisme,210,166,0.795
2024-06-02,MSN_(Neuro/Psy),191,141,0.741
2024-06-02,Pôle_31_(Infectieux),134,93,0.699
2024-06-02,Gériatrie,153,118,0.777
2024-06-02,ORPHé_(Onco/Hémato),277,207,0.747
2024-06-03,PRAGUES_(Réa/Pneumo),86,77,0.907
2024-06-03,Urgences_(Passage_court),114,106,0.934
2024-06-03,MSN_(Neuro/Psy),420,343,0.818
2024-06-03,Chirurgie,324,267,0.826
2024-06-03,Coeur_Metabolisme,210,159,0.759
2024-06-03,MSN_(Neuro/Psy),191,149,0.787
2024-06-03,Pôle_31_(Infectieux),134,90,0.675
2024-06-03,Gériatrie,153,113,0.746
2024-06-03,ORPHé_(Onco/Hémato),277,208,0.751
2024-06-04,PRAGUES_(Réa/Pneumo),86,75,0.885
2024-06-04,Urgences_(Passage_court),114,109,0.958
2024-06-04,MSN_(Neuro/Psy),420,343,0.819
2024-06-04,Chirurgie,324,263,0.811
2024-06-04,Coeur_Metabolisme,210,169,0.806
2024-06-04,MSN_(Neuro/Psy),191,151,0.792
2024-06-04,Pôle_31_(Infectieux),134,101,0.761
2024-06-04,Gériatrie,153,111,0.731
2024-06-04,ORPHé_(Onco/Hémato),277,210,0.761
2024-06-05,PRAGUES_(Réa/Pneumo),86,71,0.832
2024-06-05,Urgences_(Passage_court),114,104,0.911
2024-06-05,MSN_(Neuro/Psy),420,323,0.772
2024-06-05,Chirurgie,324,268,0.83
2024-06-05,Coeur_Metabolisme,210,158,0.754
2024-06-05,MSN_(Neuro/Psy),191,156,0.82
2024-06-05,Pôle_31_(Infectieux),134,88,0.661
2024-06-05,Gériatrie,153,113,0.746
2024-06-05,ORPHé_(Onco/Hémato),277,213,0.77
2024-06-06,PRAGUES_(Réa/Pneumo),86,74,0.866
2024-06-06,Urgences_(Passage_court),114,104,0.912
2024-06-06,MSN_(Neuro/Psy),420,343,0.818
2024-06-06,Chirurgie,324,260,0.802
2024-06-06,Coeur_Metabolisme,210,158,0.754
2024-06-06,MSN_(Neuro/Psy),191,149,0.787
2024-06-06,Pôle_31_(Infectieux),134,100,0.749
2024-06-06,Gériatrie,153,112,0.743
2024-06-06,ORPHé_(Onco/Hémato),277,214,0.777
2024-06-07,PRAGUES_(Réa/Pneumo),86,74,0.868
2024-06-07,Urgences_(Passage_court),114,101,0.883
2024-06-07,MSN_(Neuro/Psy),420,337,0.803
2024-06-07,Chirurgie,324,266,0.822
2024-06-07,Coeur_Metabolisme,210,165,0.791
2024-06-07,MSN_(Neuro/Psy),191,149,0.786
2024-06-07,Pôle_31_(Infectieux),134,95,0.721
2024-06-07,Gériatrie,153,113,0.746
2024-06-07,ORPHé_(Onco/Hémato),277,214,0.777
2024-06-08,PRAGUES_(Réa/Pneumo),86,71,0.833
2024-06-08,Urgences_(Passage_court),114,103,0.905
2024-06-08,MSN_(Neuro/Psy),420,331,0.789
2024-06-08,Chirurgie,324,272,0.841
2024-06-08,Coeur_Metabolisme,210,152,0.727
2024-06-08,MSN_(Neuro/Psy),191,147,0.776
2024-06-08,Pôle_31_(Infectieux),134,94,0.709
2024-06-08,Gériatrie,153,111,0.729
2024-06-08,ORPHé_(Onco/Hémato),277,209,0.756
2024-06-09,PRAGUES_(Réa/Pneumo),86,69,0.814
2024-06-09,Urgences_(Passage_court),114,100,0.879
2024-06-09,MSN_(Neuro/Psy),420,364,0.869
2024-06-09,Chirurgie,324,273,0.844
2024-06-09,Coeur_Metabolisme,210,156,0.747
2024-06-09,MSN_(Neuro/Psy),191,143,0.75
2024-06-09,Pôle_31_(Infectieux),134,93,0.706
2024-06-09,Gériatrie,153,109,0.718
2024-06-09,ORPHé_(Onco/Hémato),277,214,0.776
2024-06-10,PRAGUES_(Réa/Pneumo),86,76,0.894
2024-06-10,Urgences_(Passage_court),114,108,0.951
2024-06-10,MSN_(Neuro/Psy),420,342,0.818
2024-06-10,Chirurgie,324,279,0.861
2024-06-10,Coeur_Metabolisme,210,169,0.803
2024-06-10,MSN_(Neuro/Psy),191,148,0.78
2024-06-10,Pôle_31_(Infectieux),134,96,0.727
2024-06-10,Gériatrie,153,114,0.755
2024-06-10,ORPHé_(Onco/Hémato),277,207,0.748
2024-06-11,PRAGUES_(Réa/Pneumo),86,73,0.86
2024-06-11,Urgences_(Passage_court),114,102,0.896
2024-06-11,MSN_(Neuro/Psy),420,342,0.816
2024-06-11,Chirurgie,324,269,0.833
2024-06-11,Coeur_Metabolisme,210,163,0.781
2024-06-11,MSN_(Neuro/Psy),191,143,0.75
2024-06-11,Pôle_31_(Infectieux),134,94,0.71
2024-06-11,Gériatrie,153,117,0.767
2024-06-11,ORPHé_(Onco/Hémato),277,208,0.753
2024-06-12,PRAGUES_(Réa/Pneumo),86,71,0.837
2024-06-12,Urgences_(Passage_court),114,100,0.879
2024-06-12,MSN_(Neuro/Psy),420,358,0.854
2024-06-12,Chirurgie,324,271,0.84
2024-06-12,Coeur_Metabolisme,210,165,0.791
2024-06-12,MSN_(Neuro/Psy),191,149,0.787
2024-06-12,Pôle_31_(Infectieux),134,91,0.683
2024-06-12,Gériatrie,153,110,0.723
2024-06-12,ORPHé_(Onco/Hémato),277,216,0.784
2024-06-13,PRAGUES_(Réa/Pneumo),86,73,0.859
2024-06-13,Urgences_(Passage_court),114,108,0.946
2024-06-13,MSN_(Neuro/Psy),420,324,0.774
2024-06-13,Chirurgie,324,269,0.832
2024-06-13,Coeur_Metabolisme,210,159,0.759
2024-06-13,MSN_(Neuro/Psy),191,151,0.789
2024-06-13,Pôle_31_(Infectieux),134,100,0.75
2024-06-13,Gériatrie,153,113,0.744
2024-06-13,ORPHé_(Onco/Hémato),277,222,0.803
2024-06-14,PRAGUES_(Réa/Pneumo),86,75,0.879
2024-06-14,Urgences_(Passage_court),114,104,0.915
2024-06-14,MSN_(Neuro/Psy),420,344,0.823
2024-06-14,Chirurgie,324,269,0.833
2024-06-14,Coeur_Metabolisme,210,165,0.789
2024-06-14,MSN_(Neuro/Psy),191,145,0.765
2024-06-14,Pôle_31_(Infectieux),134,98,0.73
2024-06-14,Gériatrie,153,116,0.76
2024-06-14,ORPHé_(Onco/Hémato),277,210,0.759
2024-06-15,PRAGUES_(Réa/Pneumo),86,75,0.883
2024-06-15,Urgences_(Passage_court),114,103,0.905
2024-06-15,MSN_(Neuro/Psy),420,336,0.802
2024-06-15,Chirurgie,324,266,0.823
2024-06-15,Coeur_Metabolisme,210,170,0.81
2024-06-15,MSN_(Neuro/Psy),191,152,0.798
2024-06-15,Pôle_31_(Infectieux),134,90,0.678
2024-06-15,Gériatrie,153,107,0.708
2024-06-15,ORPHé_(Onco/Hémato),277,215,0.778
2024-06-16,PRAGUES_(Réa/Pneumo),86,72,0.843
2024-06-16,Urgences_(Passage_court),114,103,0.907
2024-06-16,MSN_(Neuro/Psy),420,326,0.779
2024-06-16,Chirurgie,324,246,0.76
2024-06-16,Coeur_Metabolisme,210,155,0.739
2024-06-16,MSN_(Neuro/Psy),191,143,0.755
2024-06-16,Pôle_31_(Infectieux),134,87,0.652
2024-06-16,Gériatrie,153,114,0.754
2024-06-16,ORPHé_(Onco/Hémato),277,200,0.728
